"","author.ID","paper.ID","coauthor.names","paper.title","journal.title","author.names"
"183","4","28","G Marsden","Preparing for the New Era of Ubiquitous Computing ","Proceedings ED MEDIA TELCOM Conference Calgary","M Jones"
"184","4","45","A Steel, M Apperley","The Use Of Auditory Feedback In Call Centre Computer-Human-Human Interaction ","Conference Extended Abstracts Human Factors Computer Systems","M Jones"
"185","4","29","P Jain, G Buchanan, G Marsden","Using a Mobile Device to Vary the Pace of Search ","International Symposium HCI Human Computer Interaction Udine Related tech report","M Jones"
"186","4","1","D Bainbridge, G Buchanan, H Thimbleby, N Cassidy, N Mohd-Nasir, Y Theng","Children as Design Partners and Testers for a Children's Digital Library ","ECDL European Conference Digital Libraries","M Jones"
"187","4","46","Y Theng, C Rigny, H Thimbleby","Cognitive Task Graphs and Executable User Models for Better Hypertext ","Proceedings of the first Asia Pacific Conference Computer Human Interaction Information Technology Institute","M Jones"
"188","4","2","J Berleur, P Duquenoy, D Whitehouse",", Ethics and the Governance of the Internet ","IFIP International Federation for Information Processing ISBN","M Jones"
"189","4","47","Y Theng, N Mohd-Nasir, G Buchanan, D Bainbridge, H Thimbleby",", Children as Design Partners and Testers for a Children's Digital Library,","Borbinha J and T Eds Proceedings of the Fourth European Conference","M Jones"
"190","4","3","A Blandford, G Buchanan, H Thimbleby","Spatial Hypertext as a Reader Tool in Digital Libraries ","Visual Interfaces to Digital Libraries","M Jones"
"191","4","48","Y Theng, N Mohd-Nasir, H Thimbleby, G Buchanan","Designing a Children's Digital Library with and for Children ","Proceedings of the th ACM Conference Digital Libraries San Antonio","M Jones"
"192","4","4","S Brewster","Special Issue on Multimodal interaction for Mobile & Wearable Computers ","International Journal of Personal Ubiquitous Computing","M Jones"
"193","4","5","G Buchanan, H Thimbleby, S Farrant, M Pazzani, M Kong","","NA","M Jones"
"194","4","49","Y Theng, H Thimbleby",", Designer tools for hypertext authoring,","IEE Digest Colloquium The Authoring and Application of Hypermedia Based User Interfaces London U K IEE Savoy Place London","M Jones"
"195","4","6","G Buchanan, H Thimbleby, N Mohd-Nasir, Y Theng","Designing a children's digital library with and for children ","ACM DL Digital Libraries","M Jones"
"196","4","7","G Buchanan, G Marsden","Exploring Small Screen Digital Library Access with the Greenstone Digital Library ","Agosti M Costantino T Eds Proceedings of the th European Conference Research and Advanced Technology for Digital Libraries LNCS Springer","M Jones"
"197","4","8","G Buchanan, N Mohd-Nasir","An Evaluation of WebTwig - A Site Outliner for Handheld Web Access ","HUC Handheld and Ubiquitous Computing","M Jones"
"198","4","9","G Buchanan, A Blandford, H Thimbleby","Spatial Hypertext as a Reader Tool for Digtial Libraries ","Springer Book Series Information Visualization","M Jones"
"199","5","0","","","NA","M Jones"
"200","5","1","NA ","Don't Emancipate, Exaggerate: Rhetoric, Reality and Reengineering ","Transforming Organizations with Information Technology","M Jones"
"201","5","2","S S&eacute, a Kelly","Groupware and the Social Infrastructure of Communication ","Commun ACM","M Jones"
"202","5","3","G Walsham","The Limits of the Knowable: Organizational and Design Knowledge in Systems Development ","The Impact of Computer Supported Technologies Information Systems Development","M Jones"
"203","5","4","J Nandhakumar","Structured Development? A Structurational Analysis of the Development of an Executive Information System ","Human Organizational and Social Dimensions of Information Systems Development","M Jones"
"204","5","5","H Karsten","The Long and Winding Road: Collaborative IT and Organisational Change ","CSCW Conference Computer Supported Cooperative Work","M Jones"
"205","5","6","P Abbott","The Importance of Being Nearest: Nearshore Software Outsourcing and Globalization Discourse ","Global and Organizational Discourse about Information Technology","M Jones"
"206","5","7","M Karahannas","Interorganizational systems and trust in strategic alliances ","ICIS International Conference Information Systems","M Jones"
"207","5","8","NA ","The Moving Finger: The Use of Social Theory in WG Conference Papers, - ","Organizational and Social Perspectives IT","M Jones"
"208","6","1","J Eisner","A Probabilistic Parser Applied to Software Testing Documents ","AAAI National Conference Artificial Intelligence","M Jones"
"209","6","2","D Warren","Conceptual Dependency and Montague Grammar: A Step Toward Conciliation ","AAAI National Conference Artificial Intelligence","M Jones"
"210","6","3","V Kelly","KITSS: A Knowledge-Based Translation System for Test Scenarios ","AAAI National Conference Artificial Intelligence","M Jones"
"211","6","4","D Vista, D Srivastava, H Jagadish","Flexible List Management in a Directory ","CIKM International Conference Information and Knowledge Management","M Jones"
"212","6","5","P Devanbu","The Use of Description Logics in KBSE Systems: Experience Report ","ICSE International Conference Software Engineering","M Jones"
"213","6","6","P Devanbu","The Use of Description Logics in KBSE Systems ","ACM Trans Softw Eng Methodol","M Jones"
"214","6","7","NA ","Activation-Based Parsing ","IJCAI International Joint Conference Artificial Intelligence","M Jones"
"215","6","8","NA ","Feedback as a Coindexing Mechanism in Connectionist Architectures ","IJCAI International Joint Conference Artificial Intelligence","M Jones"
"216","7","1","T Poggio","Model-Based Matching of Line Drawings by Linear Combinations of Prototypes ","ICCV International Conference Computer Vision","M Jones"
"217","7","2","T Poggio","Multidimensional Morphable Models ","ICCV International Conference Computer Vision","M Jones"
"218","7","3","P Viola","Robust Real-Time Face Detection ","ICCV International Conference Computer Vision","M Jones"
"219","7","4","P Viola, T Rikert","A Cluster-based Statistical Model for Object Detection ","ICCV International Conference Computer Vision","M Jones"
"220","7","5","P Viola","Fast and Robust Classification using Asymmetric AdaBoost and a Detector Cascade ","NIPS Neural Information Processing Systems","M Jones"
"221","7","6","J Rehg","Statistical Color Models with Application to Skin Detection ","International Journal of Computer Vision","M Jones"
"222","7","7","T Poggio","Hierarchical Morphable Models ","CVPR Computer Vision and Pattern RecognitioN","M Jones"
"223","7","8","J Rehg","Statistical Color Models with Application to Skin Detection ","CVPR Computer Vision and Pattern RecognitioN","M Jones"
"224","8","27","M Jones, R Satherley, M Jones","Extending Hypertextures to Non-Geometrically Definable Volume Data ","Chen Kaufman and Yagel eds Volume Graphics Springer ISBN","M Jones"
"225","8","4","M Chen, R Satherley, S Treavett","Volumes of Expression: Artistic Modelling and Rendering of Volume Datasets ","Computer Graphics International","M Jones"
"226","8","28","R Satherley","Shape Representation Using Space Filled Sub-Voxel Distance Fields ","Shape Modeling International","M Jones"
"227","8","5","M Jones, M Chen, M Jones, P Townsend","Methods for volume metamorphosis,","Y and S Wilbur eds Image Processing for Broadcast and Video Production Springer Verlag","M Jones"
"228","8","29","R Satherly","Voxelisation: Modelling for Volume Graphics ","VMV Vision Modeling and Visualization","M Jones"
"229","8","6","M Chen","A New Approach to the Construction of Surfaces from Contour Data ","Comput Graph Forum","M Jones"
"230","8","7","M ed","Theory and Practise of Computer Graphics","IEEE Computer Society Press ISBN","M Jones"
"231","8","8","M ed","The th Eurographics UK Conference","IEEE Computer Society Press ISBN","M Jones"
"232","8","9","M Jones, M Jones","Acceleration Techniques for Volume Rendering,","Earnshaw Jones and Vince eds Visualization and Modeling","M Jones"
"233","8","10","M Jones, M Jones","Acceleration Techniques for Volume Rendering,","Proc BCS British Computer Society Displays Group Visualisation and Modelling University of Leeds","M Jones"
"234","8","11","M Jones, M Jones","Direct Surface Rendering of General and Genetically Bred Implicit Surfaces,","Proc th Ann Conf of Eurographics UK Chapter ISBN","M Jones"
"235","8","12","M Jones, M Jones","Facial Reconstruction Using Volumetric Data ","T Ertl B Girod G Greiner H Niemann H P Seidel eds Vision Modeling and Visualization IOS Press ISBN","M Jones"
"236","8","13","M Jones, M Jones, M Chen","Fast cutting operations on three dimensional volume datasets,","M Goebel Hueller and B Urban ISBN ISSN","M Jones"
"237","8","30","M Jones, T Simpson, M Jones","Space Subdivision of Finite Element Meshes,","Proc th Ann Conf of Eurographics UK Chapter ISBN X","M Jones"
"238","8","14","M Jones, M Jones","Glossary,","M Chen P Townsend J A Vince Visualisation Springer ISBN","M Jones"
"239","8","31","M Jones, S Treavett, M Chen, R Satherley, M Jones","Volumes of Expression: Artistic Modelling and Rendering of Volume Datasets,","Proc Computer Graphics International IEEE Computer Society Press ISSN","M Jones"
"240","8","15","M Jones, M Jones","Voxelisation of polygonal meshes,","Proc th Ann Conf of Eurographics UK Chapter Loughborough","M Jones"
"241","8","32","M Jones, C Whyley, M Jones","Global Illumination of Volumetric Data Sets,","Proc th Ann Conf of Eurographics UK Chapter London ISBN","M Jones"
"242","8","16","M Jones, M Jones, R Satherley","Voxelisation: Modelling for Volume Graphics ","B Girod G Greiner H Niemann H P Seidel eds Vision Modeling and Visualization IOS Press ISBN X","M Jones"
"243","8","17","M Jones, M Jones","Melting Objects,","The Journal of WSCG International Conference Central Europe Computer Graphics and Visualization ISSN","M Jones"
"244","8","18","M Jones, M Jones","An Efficient Shadow Detection Algorithm and the Direct Surface Rendering Volume Visualisation Model,","Proc th Ann Conf of Eurographics UK Chapter","M Jones"
"245","8","19","M Jones, M Jones, M Chen","A new approach to the construction of surfaces from contour data,","Computer Graphics Forum ISSN Improved for chapter Ph D thesis but please use journal reference when referring to the work","M Jones"
"246","8","20","M Jones, M Jones, R Satherley","Shape Representation Using Space Filled Sub-Voxel Distance Fields ","International Conference Shape Modelling and Applications IEEE Computer Society Press ISBN","M Jones"
"247","8","21","M Jones, M Jones, R Satherley","Using Distance Fields for Object Representation and Rendering,","Proc th Ann Conf of Eurographics UK Chapter London ISBN","M Jones"
"248","8","22","M Jones, M Jones","The Production of Volume Data from Triangular Meshes Using Voxelisation,","Computer Graphics Forum ISSN","M Jones"
"249","8","23","M Jones, R Satherley, M Jones","Hybrid Distance Field Computation,","K Mueller and A Kaufman eds Volume Graphics Springer Wien New ISSN","M Jones"
"250","8","24","M Jones, R Satherley, M Jones","Hypertexturing Complex Volume Objects,","The Visual Computer ISSN","M Jones"
"251","8","25","M Jones, R Satherley, M Jones","Hypertexturing Complex Volume Objects ","The th International Conference Central Europe Computer Graphics Visualization and Computer Vision ISBN","M Jones"
"252","8","1","","Facial Reconstruction Using Volumetric Data ","VMV Vision Modeling and Visualization","M Jones"
"253","8","26","M Jones, R Satherley, M Jones","Vector-City Vector Distance Transform ","Computer Vision and Image Understanding ISSN","M Jones"
"254","8","2","","The Production of Volume Data from Triangular Meshes Using Voxelisation ","Comput Graph Forum","M Jones"
"255","8","3","M Chen, P Townsend","Volume distortion and morphing using disk fields ","Computers amp Graphics","M Jones"
"256","9","1","J Greer, P Mohan","Enhancing the Instructional Capabilities of Intelligent Tutoring Systems ","Intelligent Tutoring Systems","M Jones"
"257","9","2","K Wellsch","Computational Analogy ","ECAI European Conference Artificial Intelligence","M Jones"
"258","9","3","NA ","AI approaches to education: editorial ","Computational Intelligence","M Jones"
"259","9","4","C Gutwin, K Adolphe, P Brackett","Bringing ITS to the Marketplace: A Successful Experiment in Minimalist Design ","J UCS Universal Computer Science","M Jones"
"260","9","5","B Brecht","Student Models: The Genetic Graph Approach ","International Journal of Man Machine Studies","M Jones"
