"","author.ID","paper.ID","coauthor.names","paper.title","journal.title","author.names"
"197","5","29","E Koffman, J Alvarez, J Reinfelds, M Lisboa, P Roy, R Wazlawick, T Brinda","Teaching Programming and Problem Solving ","Informatics Curricula and Teaching Methods","A Kumar"
"198","5","30","C Lichack","Acharya: Multimedia Courseware"," Proceedings of the Eleventh Annual Eastern Small Computing Conference ESCCC Iona New Rochelle","A Kumar"
"199","5","31","C Lichack","Pedagogical Evaluation of Multimedia Courseware for Computer Science","Proceedings of the Frontiers Education Conference Teaching and Learning an Era of Change","A Kumar"
"200","5","32","C Lichack","Pedagogical Evaluation of Multimedia Courseware for Science"," The Journal of Computing Small Colleges","A Kumar"
"201","5","33","N Parameswaran","Metalevel Programming in Robotics"," at the Workshop Space Telerobotics Jet Propulsion Laboratory","A Kumar"
"202","5","34","S Upadhyaya","Abstraction and Approximation in Diagnostic Reasoning","Working Notes of the American Association for Artificial Intelligence AAAI National Conference Artificial Intelligence Workshop Approximation Abstraction of Computational Theories San Jose Computer Animation","A Kumar"
"203","5","35","S Upadhyaya","Component Ontological Representation of Function for Diagnosis"," Proceedings of The Tenth IEEE Conference Artificial Intelligence for Applications CAIA San Antonio Acceptance rate","A Kumar"
"204","5","36","S Upadhyaya","Component Ontological Representation of Function for Model Based Diagnosis"," Working Notes of the American Association for Artificial Intelligence AAAI National Conference Artificial Intelligence Workshop Reasoning About Function D C","A Kumar"
"205","5","1","","Accounting for Context-Sensitivity of Function","Working Notes of the International Joint Conference Artificial Intelligence IJCAI International Joint Conference Artificial Intelligence Workshop Modeling Context Knowledge Representation and Reasoning Montreal Computer Animation","A Kumar"
"206","5","37","S Upadhyaya","Component Ontological Representation of Function for Reasoning About Devices"," for publication Artificial Intelligence Engineering","A Kumar"
"207","5","2","","Component Ontological Representation of Function for Candidate Discrimination in Model Based Diagnosis","Department of Computer Science State University of New at Number Dissertation","A Kumar"
"208","5","38","S Upadhyaya","Focusing Candidate Generation"," Artificial Intelligence Engineering","A Kumar"
"209","5","3","","Function Based Reasoning","The Knowledge Engineering Review","A Kumar"
"210","5","4","","Function-based reasoning: An introduction ","Applied Artificial Intelligence","A Kumar"
"211","5","39","S Upadhyaya","Function-based candidate discrimination during model-based diagnosis ","Applied Artificial Intelligence","A Kumar"
"212","5","5","","Fork Diagrams for Teaching Selection in CS I","Proceedings of The Twenty Seventh SIGCSE Special Interest Group Computer Science Education Technical Symposium Computer Science Education","A Kumar"
"213","5","6","","Generating challenging problems for first-fit storage placement algorithm","Proceedings of the Artificial Intelligence Research Symposium FLAIRS The AI Research Society Conference Special Track Intelligent Tutoring Systems Daytona Beach K","A Kumar"
"214","5","7","","Generating Challenging Problems in Intelligent Tutoring Systems: A Case Study of Storage Placement Algorithms","Proceedings of the Eighth International PEG Conference Sozopol K","A Kumar"
"215","5","8","","Links ","Intelligence","A Kumar"
"216","5","9","","Learning Programming by Solving Problems ","Informatics Curricula and Teaching Methods","A Kumar"
"217","5","40","S Upadhyaya","Framework for Function Based Diagnosis"," Department of Computer Science State University of New at Number","A Kumar"
"218","5","41","S Upadhyaya","A Theory of Function Based Diagnosis"," Proceedings of the West International Conference Intelligent Systems","A Kumar"
"219","5","42","S Upadhyaya","Teleological Reasoning in Model Based Diagnosis"," for poster presentation at IEEE Conference Tools with Artificial Intelligence TAI New Orleans","A Kumar"
"220","5","43","S Upadhyaya","Teleological Reasoning in Model Based Diagnosis","Working Notes of the American Association for Artificial Intelligence AAAI National Conference Artificial Intelligence Workshop Representing Reasoning About Device Function","A Kumar"
"221","5","44","S Upadhyaya","Teleology in Model Based Diagnosis"," Working Notes of the Fifth International Workshop Principles of Diagnosis DX New Paltz","A Kumar"
"222","5","45","S Upadhyaya","Automating Representation"," Working Notes of the American Association for Artificial Intelligence AAAI National Conference Artificial Intelligence Workshop Model Based Reasoning","A Kumar"
"223","6","1","A Naseer, C Ajay, D Harikrishna, M Balakrishnan, M Karunakaran, S Kumar, V Mudgil","High Level Design Experiences with IDEAS ","VLSI Very Large Scale Integration Design","A Kumar"
"224","6","2","M Balakrishnan, M Rao","DESSERT: Design Space Exploration of RT Level Components ","VLSI Very Large Scale Integration Design","A Kumar"
"225","6","3","M Balakrishnan, V Bhatt","Exploring the Number of Register Windows in ASIP Synthesis ","VLSI Very Large Scale Integration Design","A Kumar"
"226","6","4","M Balakrishnan, M Mohan, R Krishnan","A New Divide and Conquer Method for Achieving High Speed Division in Hardware ","VLSI Very Large Scale Integration Design","A Kumar"
"227","6","5","A Naseer, M Balakrishnan","FAST: FPGA Targeted RTL Structure Synthesis Technique ","VLSI Very Large Scale Integration Design","A Kumar"
"228","6","6","S Kumar, S Jain","Efficient Embedding of Partitioned Circuits onto Multi-FPGA Boards ","FPL Field Programmable Logic and Applications","A Kumar"
"229","6","7","A Naseer, M Balakrishnan","An Efficient Technique for Mapping RTL Structures onto FPGAs ","FPL Field Programmable Logic and Applications","A Kumar"
"230","6","8","A Naseer, M Balakrishnan","Delay Minimal Mapping of RTL Structures onto LUT Based FPGAs ","FPL Field Programmable Logic and Applications","A Kumar"
"231","7","1","L Bhuyan","Parallel FFT Algorithms for Cache Based Shared Memory Multiprocessors ","ICPP International Conference Parallel Processing","A Kumar"
"232","7","2"," Kumar, Y Chang","A Distributed Cache Coherence Protocol for Hypercube Multiprocessors ","ICPP International Conference Parallel Processing","A Kumar"
"233","7","3","L Bhuyan, P Mannava","Efficient and scalable cache coherence schemes for shared memory hypercube multiprocessors ","Supercomputing","A Kumar"
"234","7","4","H Wang, L Bhuyan, R Iyer","Impact of CC-NUMA Memory Management Policies on the Application Performance of Multistage Switching Networks ","IEEE Trans Parallel Distrib Syst","A Kumar"
"235","7","5","L Bhuyan","Evaluating Virtual Channels for Cache-Coherent Shared-Memory Multiprocessors ","International Conference Supercomputing","A Kumar"
"236","7","6","R Mahapatra","Vector Hartley Transform Employing Multiprocessors ","IPPS International Parallel Processing Symposium","A Kumar"
"237","8","4","C Faloutsos, V Tsotras","Access Methods for Bi-Temporal Databases","Temporal Databases","A Kumar"
"238","8","1","T Lee, V Tsotras","A Load-Balanced Parallel Sorting Algorithm for Shared-Nothing Architectures ","Distributed and Parallel Databases","A Kumar"
"239","8","2","C Faloutsos, V Tsotras","Designing Access Methods for Bitemporal Databases ","IEEE Trans Knowl Data Eng","A Kumar"
"240","8","3","V Tsotras","Temporal Database Bibliography Update ","SIGMOD International Conference Management of Data Record","A Kumar"
"241","9","1","A Nee, F Mervyn, S Bok","Development of an Internet-enabled interactive fixture design system ","Computer Aided Design","A Kumar"
"242","9","2","T Teck, V Subramanian","A CAD integrated analysis of flatness in a form tolerance zone ","Computer Aided Design","A Kumar"
"243","9","3","J Fuh, T Kow","An automated design and assembly of interference-free modular fixture setup ","Computer Aided Design","A Kumar"
"244","9","4","A Nee, S Prombanpong","Expert fixture-design system for an automated manufacturing environment ","Computer Aided Design","A Kumar"
