"","author.ID","paper.ID","coauthor.names","paper.title","journal.title","author.names"
"187","1","86","D Johnson, M Garey, R Graham, D Johnson","Performance Guarantees for Scheduling Algorithms,","Operations Research","D Johnson"
"188","1","87","D Johnson, M Garey, R Graham, D Johnson, A Yao","Resource Constrained Scheduling as Generalized Bin Packing,","J Comb Theory A","D Johnson"
"189","1","88","D Johnson, M Garey, D Johnson, B Simons, R Tarjan","Scheduling Unit-Time Tasks with Arbitrary Release Times and Deadlines,","SIAM Society for Industrial and Applied Mathematics J Computing","D Johnson"
"190","1","89","D Johnson, M Garey, D Johnson, R Tarjan, M Yannakakis","Scheduling Opposing Forests,","SIAM Society for Industrial and Applied Mathematics J Algebraic and Discrete Methods","D Johnson"
"191","1","10","","Graph Restrictions and Their Effect,","J Algorithms","D Johnson"
"192","1","11","","Knapsacks, Linear Programs, and a Gamut of Problems,","J Algorithms","D Johnson"
"193","1","12","","Local Optimization and the Traveling Salesman Problem ","ICALP Automata Languages and Programming","D Johnson"
"194","1","13","","Embedding Problems,","J Algorithms","D Johnson"
"195","1","14","","Uniqueness,","J Algorithms","D Johnson"
"196","1","15","","Announcements, Updates, and Greatest Hits,","J Algorithms","D Johnson"
"197","2","30","T Gonzalez","A New Algorithm for Preemptive Scheduling of Trees ","J ACM","D Johnson"
"198","2","31","B Minnihan, C Wrathall, W Miller","Reducibility Among Floating-Point Graphs ","J ACM","D Johnson"
"199","2","32","S Kashdan","Lower Bounds for Selection in X+Y and Other Multisets ","J ACM","D Johnson"
"200","2","33","NA ","A Priority Queue in Which Initialization and Queue Operations Take O log log D Time ","Mathematical Systems Theory","D Johnson"
"201","2","1","P Metaxas","Connected Components in O \lg^ / |V| Parallel Time for the CREW PRAM","FOCS IEEE Symposium Foundations of Computer Science","D Johnson"
"202","2","2","S Venkatesan","Parallel Algorithms for Minimum Cuts and Maximum Flows in Planar Networks Preliminary Version ","FOCS IEEE Symposium Foundations of Computer Science","D Johnson"
"203","2","3","S Venkatesan","Partition of Planar Flow Networks Preliminary Version ","FOCS IEEE Symposium Foundations of Computer Science","D Johnson"
"204","2","4","L Raab","Finding Optimal Quorum Assignments for Distributed Databases ","ICPP International Conference Parallel Processing","D Johnson"
"205","2","5","P Metaxas","Optimal Algorithms for the Vertex Updating Problem of a Minimum Spanning Tree ","IPPS International Parallel Processing Symposium","D Johnson"
"206","2","6","L Raab","A Tight Upper Bound on the Benefits of Replication and Consistency Control Protocols ","PODS Symposium Principles of Database Systems","D Johnson"
"207","2","7","P Metaxas","A Parallel Algorithm for Computing Minimum Spanning Trees ","SPAA ACM Symposium Parallel Algorithms and Architectures","D Johnson"
"208","2","8","G Frederickson","Generalized Selection and Ranking Preliminary Version ","STOC ACM Symposium Theory of Computing","D Johnson"
"209","2","9","G Frederickson","Generating and Searching Sets Induced by Networks ","ICALP Automata Languages and Programming","D Johnson"
"210","2","10","G Frederickson","Finding k-th Paths and p-Centers by Generating and Searching Good Data Structures ","J Algorithms","D Johnson"
"211","2","11","P Metaxas","A Parallel Algorithm for Computing Minimum Spanning Trees ","J Algorithms","D Johnson"
"212","2","12","F Makedon, J Matthews, M Cheyney, P Metaxas, P Gloor","Toward Multimedia Conference Proceedings ","Commun ACM","D Johnson"
"213","2","13","L Raab","Effects of Replication on Data Availability ","International Journal Computer Simulation","D Johnson"
"214","2","14","G Frederickson","The Complexity of Selection and Ranking in X+Y and Matrices with Sorted Columns ","J Comput Syst Sci","D Johnson"
"215","2","15","P Metaxas","Connected Components in O log^ / n Parallel Time for the CREW PRAM ","J Comput Syst Sci","D Johnson"
"216","2","16","L Raab","A Tight Upper Bound on the Benefits of Replica Control Protocols ","J Comput Syst Sci","D Johnson"
"217","2","17","NA ","Finding All the Elementary Circuits of a Directed Graph ","SIAM Society for Industrial and Applied Mathematics J Comput","D Johnson"
"218","2","18","R Hassin","An O n log&# ; n Algorithm for Maximum Flow in Undirected Planar Networks ","SIAM Society for Industrial and Applied Mathematics J Comput","D Johnson"
"219","2","19","G Frederickson","Erratum: Generalized Selection and Ranking: Sorted Matrices ","SIAM Society for Industrial and Applied Mathematics J Comput","D Johnson"
"220","2","20","G Frederickson","Generalized Selection and Ranking: Sorted Matrices ","SIAM Society for Industrial and Applied Mathematics J Comput","D Johnson"
"221","2","21","T Mizoguchi","Selecting the Kth element in X + Y and X","NA","D Johnson"
"222","2","22","L Raab","Complexity of Network Reliability and Optimal Resource Placement Problems ","SIAM Society for Industrial and Applied Mathematics J Comput","D Johnson"
"223","2","23","P Metaxas","Optimal Algorithms for the Single and Multiple Vertex Updating Problems of a Minimum Spanning Tree ","Algorithmica","D Johnson"
"224","2","24","M Goldweber","Minimizing Access Costs in Replicated Distributed System Abstract ","PODC Symposium Principles of Distributed Computing","D Johnson"
"225","2","25","NA ","Priority Queues with Update and Finding Minimum Spanning Trees ","Inf Process Lett","D Johnson"
"226","2","26","T Gonzalez","Sorting Numbers in Linear Expected Time and Optimal Extra Space ","Inf Process Lett","D Johnson"
"227","2","27","NA ","A Note on Dijkstra's Shortest Path Algorithm ","J ACM","D Johnson"
"228","2","28","NA ","Efficient Algorithms for Shortest Paths in Sparse Networks ","J ACM","D Johnson"
"229","2","29","NA ","Parallel algorithms for minimum cuts and maximum flows in planar networks ","J ACM","D Johnson"
"230","3","10","J Jetcheva","Adaptive demand-driven multicast routing in multi-hop wireless ad hoc networks ","MobiHoc","D Johnson"
"231","3","11","A Perrig, Y Hu","Packet Leashes: A Defense against Wormhole Attacks in Wireless Networks ","INFOCOM The Conference Computer Communications","D Johnson"
"232","3","12","A Myles, C Perkins","IMHP: A Mobile Host Protocol for the Internet ","Computer Networks and ISDN Systems","D Johnson"
"233","3","13","A Myles, C Perkins","A Mobile Host Protocol Supporting Route Optimization and Authentication ","IEEE Journal Selected Areas Communications","D Johnson"
"234","3","14","C Perkins","Route Optimization for Mobile IP ","Cluster Computing","D Johnson"
"235","3","15","C Perkins","Editorial - Mobile Networking in the Internet ","MONET European Network of Excellence","D Johnson"
"236","3","16","J Tygar, S Smith","Completely Asynchronous Optimistic Recovery with Minimal Rollbacks ","FTCS Symposium Fault Tolerant Computing","D Johnson"
"237","3","17","NA ","Internet Support for Wireless and Mobile Networking ","PODC Symposium Principles of Distributed Computing","D Johnson"
"238","3","18","W Zwaenepoel","Recovery in Distributed Systems Using Asynchronous Message Logging and Checkpointing ","PODC Symposium Principles of Distributed Computing","D Johnson"
"239","3","19","NA ","Efficient Transparent Optimistic Rollback Recovery for Distributed Application Programs ","Symposium Reliable Distributed Systems","D Johnson"
"240","3","1","C Rose","Editorial ","Wireless Networks","D Johnson"
"241","3","2","S Palchaudhuri","Power Mode Scheduling for Ad Hoc Networks ","ICNP International Conference Network Protocols","D Johnson"
"242","3","3","Y Hu","Ensuring cache freshness in on-demand ad hoc network routing protocols ","POMC Workshop Principles of Computing","D Johnson"
"243","3","4","A Perrig, Y Hu","SEAD: Secure Efficient Distance Vector Routing for Mobile Wireless Ad Hoc Networks ","WMCSA Workshop Computing Systems and Applications","D Johnson"
"244","3","5","A Saha, J Jetcheva, S Palchaudhuri, Y Hu","Design and Evaluation of a Metropolitan Area Multitier Wireless Ad Hoc Network Architecture ","WMCSA Workshop Computing Systems and Applications","D Johnson"
"245","3","6","Y Hu","Caching strategies in on-demand routing protocols for wireless ad hoc networks ","MOBICOM Computing and Networking","D Johnson"
"246","3","7","C Perkins","Mobility Support in IPv ","MOBICOM Computing and Networking","D Johnson"
"247","3","8","D Maltz, J Jetcheva, J Broch, Y Hu","A Performance Comparison of Multi-Hop Wireless Ad Hoc Network Routing Protocols ","MOBICOM Computing and Networking","D Johnson"
"248","3","9","Y Hu","Implicit source routes for on-demand ad hoc network routing ","MobiHoc","D Johnson"
"249","3","20","E Elnozahy, W Zwaenepoel","The Performance of Consistent Checkpointing ","Symposium Reliable Distributed Systems","D Johnson"
"250","3","21","S Smith","Minimizing Timestamp Size for Completely Asynchronous Optimistic Recovery with Minimal Rollback ","Symposium Reliable Distributed Systems","D Johnson"
"251","3","22","W Zwaenepoel","Recovery in Distributed Systems Using Optimistic Message Logging and Checkpointing ","J Algorithms","D Johnson"
"252","3","23","W Zwaenepoel","The Peregrine High-performance RPC System ","Softw Pract Exper","D Johnson"
"253","3","24","E Elnozahy, L Alvisi, Y Wang","A survey of rollback-recovery protocols in message-passing systems ","ACM Comput Surv","D Johnson"
"254","3","25","W Zwaenepoel","Transparent Optimistic Rollback Recovery ","Operating Systems Review","D Johnson"
"255","3","26","NA ","Scalable and Robust Internetwork Routing for Mobile Hosts ","ICDCS International Conference Distributed Computing Systems","D Johnson"
"256","3","27","NA ","Ubiquitous Mobil Host Internetworking ","Workshop Workstation Operating Systems","D Johnson"
"257","4","10","D Johnson, D Johnson, E Cohen","An improved method for haptic tracing of sculptured surfaces,","Symp Haptic Interfaces Proc ASME Dynamic Systems and Control Division DSC Computer Animation","D Johnson"
"258","4","11","D Johnson, D Johnson, T II, M Kaplan, D Nelson, E Cohen","Painting Textures with a Haptic Interface,","Virtual Reality VR Virtual Reality","D Johnson"
"259","4","12","P Willemsen","Six Degree-of-Freedom Haptic Rendering of Complex Polygonal Models,","Proc Haptics Symposium","D Johnson"
"260","4","13","E Cohen","Spatialized Normal Cone Hierarchies,","Proc ACM Symposium Interactive D Graphics Research Triangle Park ICSC Symposium Neural Computation","D Johnson"
"261","4","14","A Nahvi, D Nelson, J Hollerbach","Haptic Manipulation of Virtual Mechanisms from Mechanical CAD Designs ","ICRA International Conference Robotics and Automation","D Johnson"
"262","4","15","D Johnson, A Nahvi, D Nelson, J Hollerbach, D Johnson","Haptic manipulation of virtual mechanisms from mechanical CAD designs;Belgium Leuven; May - ","Proc IEEE Intl Conf Robotics Automation","D Johnson"
"263","4","16","D Nelson, E Cohen","Haptic Rendering of Surface-to-Surface Sculpted Model Interaction,","Proc th Annual Symp Haptic Interfaces for Virtual Environment and Teleoperator Systems Nashville ASME","D Johnson"
"264","4","17","D Nelson, E Cohen, M Kaplan, T II","Painting Textures with a Haptic Interface ","VR Virtual Reality","D Johnson"
"265","4","18","P Willemsen","Six Degree-of-Freedom Haptic Rendering of Complex Polygonal Model ","HAPTICS","D Johnson"
"266","4","1","E Cohen","Bound Coherence for Minimum Distance Computations ","ICRA International Conference Robotics and Automation","D Johnson"
"267","4","2","E Cohen, T II","Direct Haptic Rendering of Sculptured Models ","SI D","D Johnson"
"268","4","3","E Cohen","A Framework for Efficient Minimum Distance Computations ","ICRA International Conference Robotics and Automation","D Johnson"
"269","4","4","E Cohen","Spatialized normal come hierarchies ","SI D","D Johnson"
"270","4","5","D Johnson, J Hollerbach, E Cohen, W Thompson, R Freier, D Johnson, A Nahvi, D Nelson, T II, S Jacobsen","Haptic interfacing for virtual prototyping of mechanical CAD designs,","ASME Design for Manufacturing Symposium Computer Animation","D Johnson"
"271","4","6","D Johnson, T II, D Johnson, E Cohen","Direct haptic rendering of sculptured models,","Proc Symposium Interactive D Graphics","D Johnson"
"272","4","7","D Johnson, D Johnson, E Cohen","Bound Coherence for Minimum Distance Computations,"," International Conference Robotics and Automation ICRA International Conference Robotics and Automation","D Johnson"
"273","4","8","D Johnson, D Johnson, E Cohen","A framework for efficient minimum distance computations;Belgium Leuven; May - ","Proc IEEE Intl Conf Robotics Automation","D Johnson"
"274","4","9","D Johnson, D Johnson, E Cohen","Minimum Distance Queries For Polygonal and Parametric Models,","Technical Report UUCS University of Department of Computer Science","D Johnson"
"275","5","1","NA ","Democracy and the Global Information Infrastructure ","GI Jahrestagung","D Johnson"
"276","5","2","J Jean-Fran&ccedil, o Blanchette","Cryptography, data retention, and the panopticon society abstract ","ACM Policy","D Johnson"
"277","5","3","K Miller","Anonymity, pseudonymity, or inescapable identity on the net abstract ","ACM Policy","D Johnson"
"278","5","4","K Miller","Ethical Issues for Computer Scientists and Engineers ","The Computer Science and Engineering Handbook","D Johnson"
"279","5","5","NA ","Ethics Online: Shaping Social Behavior Online Takes More THan New Laws and Modified Edicts ","Commun ACM","D Johnson"
"280","5","6","J Mulvey","Accountability and Computer Decision Systems ","Commun ACM","D Johnson"
"281","5","7","D Gotterbarn, J Perolle, R Anderson","Using the New ACM Code of Ethics in Decision Making ","Commun ACM","D Johnson"
"282","6","1","J Guttman","Three Applications of Formal Methods at MITRE ","FME Formal Methods Europe","D Johnson"
"283","6","2","J Wittbold","Information Flow in Nondeterministic Systems ","IEEE Symposium Security and Privacy","D Johnson"
"284","6","3","F Thayer","Stating Security Requirements with Tolerable Sets ","ACM Trans Comput Syst","D Johnson"
"285","6","4","F Thayer","Security and the Composition of Machines ","CSFW IEEE Computer Security Foundations Workshop","D Johnson"
"286","6","5","F Thayer","Security Properties Consistent with the Testing Semantics for Communicating Processes ","CSFW IEEE Computer Security Foundations Workshop","D Johnson"
"287","6","6","L Benzinger","Layering Boundary Protections: An Experiment in Information Assurance ","ACSAC Annual Computer Security Applications Conference","D Johnson"
"288","7","1","","The Design of Post-Analysis in the Jets Japanese/English Machine Translation System ","FGCS Fifth Generation Computer Systems","D Johnson"
"289","7","2","F Damerau, T Zhang","Text Chunking using Regularized Winnow ","ACL Meeting of the Association for Computational Linguistics","D Johnson"
"290","7","3","T Goetz, F Oles, T Zhang","The KitCat Text Categorization Toolkit ","IBM Technical Report","D Johnson"
"291","7","4","S Lappin","A Critique of the Minimalist Program ","Linguistics and Philosophy","D Johnson"
"292","7","5","L Moss","Dynamic Interpretations of Constraint-based Formalisms ","Journal of Logic Language and Information","D Johnson"
"293","7","6","L Moss","Grammar Formalisms Viewed as Evolving Algebras ","Linguistics and Philosophy","D Johnson"
"294","7","7","L Moss","Evolving Algebras and Mathematical Models of Language ","L Polos and M Masuch eds Applied Logic How What and Why Kluwer","D Johnson"
"295","7","8","S Lappin","Local Constraints vs Economy ","CSLI UP Computer Animation","D Johnson"
"296","7","9","L eds","Linguistics and Philosophy: Special Issue on the Mathematics of Language ","NA","D Johnson"
"297","7","10","A Meyers, L Moss","A Unification-based Parser for Relational Grammar ","Proceedings of the st Annual Meeting Association for Cmputational Linguistics","D Johnson"
"298","7","11","S Lappin","Wh-questions: Unification in a Typed Feature Structure Grammar vs Feature Checking in the Minimalist Program ","Proceedings of the Twelfth Annual Conference of the Association for Theoretical Linguistics","D Johnson"
"299","7","12","L Moss","An Overview of Stratified Feature Grammar ","C Martin Vide ed Current Issues Mathematical Linguistics Elsevier","D Johnson"
"300","7","13","P Postal","Arc Pair Grammar ","UP","D Johnson"
"301","7","14","H Watanabe","Relational Grammar-based Generation in the JETS Japanese-English Machine Translation System ","Machine Translation","D Johnson"
"302","7","15","L Moss","Some Formal Properties of Stratified Feature Grammar ","Annals of Artificial Intelligence and Mathematics","D Johnson"
"303","7","16","L Moss","Stratified Feature Structures for Multistratal Relational Analyses ","J Cole G Green and J Morgan eds Linguistics and Computation CSLI Computer Animation","D Johnson"
"304","7","17","T Hampp","Text Categorization Toolkit ","U S Patent","D Johnson"
"305","7","18","","A Feature Structure Formalism for Relational Grammar ","Proceedings of the First International Conference Mathematical Linguistics Taragona","D Johnson"
"306","7","19","","Governed Rules in the GENIE English Generator ","Proceedings of the Natural Language Processing Workshop Information Society of","D Johnson"
"307","7","20","","Generation in JETS ","Proceedings of the Annual Meeting Natural Language Processing Information Processing Society of Kyoto","D Johnson"
"308","7","21","","GENIE: a Transportable English Generator ","Proceedings of the IBM Conference Natural Language Processing Thornwood","D Johnson"
"309","7","22","","Multimodal Natural Language Interface for Cross-Application Tasks ","U S Patent","D Johnson"
"310","7","23","","On the Linguistic Design of Post-Analysis in the JETS Japanese-English Machine Translation System ","Proceedings of the International Conference Fifth Generation Computer Systems Tokyo","D Johnson"
"311","7","24","","A Relational Grammar Approach to Machine Translation ","Proceedings of the Natural Language Processing Workshop Information Society of","D Johnson"
"312","7","25","","Technical Infrastructure ","Machine Translation Japanese Technology Evaluation Center Loyola IEEE Meta Data Conference NTIS Pub PB","D Johnson"
"313","7","26","","Toward a Theory of Relationally Based Grammar ","Publishing Inc","D Johnson"
"314","7","27","S Lappin, R Levine","The Revolution Confused: A Reply to our Critics ","Natural Language and Linguistic Theory","D Johnson"
"315","7","28","S Lappin, R Levine","The Revolution Maximally Confused ","Natural Language and Linguistic Theory press","D Johnson"
"316","7","29","S Lappin, R Levine","The Structure of Unscientific Revolutions ","Natural Language and Linguistic Theory","D Johnson"
"317","7","30","A Meyers, L Moss","A Unification-Based Parser for Relational Grammar ","ACL Meeting of the Association for Computational Linguistics","D Johnson"
"318","7","31","L Moss","Dynamic Interpretations of Constraint-Based Grammar Formalisms ","Journal of Logic Language and Information","D Johnson"
"319","7","32","L Moss","Some Formal Properties of Stratified Feature Grammars ","Annals of Mathematics and Artificial Intelligence","D Johnson"
"320","7","33","F Oles, T Goetz, T Zhang","A decision-tree-based symbolic rule induction system for text categorization ","IBM Systems Journal","D Johnson"
"321","7","34","S Weiss, C Apte, F Damerau, F Oles, T Goetz, T Hampp","Boosting Text-Mining Performance ","IEEE Intelligent Systems","D Johnson"
"322","7","35","W Zadrozny, M Szummer, S Jarecki, L Morgenstern","Natural Language Understanding with a Grammar of Constructions ","COLING Conference Computational Linguistics Tokyo","D Johnson"
"323","7","36","T Zhang, F Damerau","Text Chunking Using Regularized Winnow ","Proceedings of the th Conference Association of Computational Linguistics","D Johnson"
"324","8","10","D Johnson, D Johnson, R Glantz","When does interval coding occur?","CNS","D Johnson"
"325","8","11","D Johnson, D Johnson, W Ray","Optimal stimulus coding by neural populations using rate codes "," to J Computational Neuroscience","D Johnson"
"326","8","12","D Johnson, D Johnson, H Rodriguez-Diaz","Optimizing physical layer data transmission for minimal signal distortion ","ICASSP","D Johnson"
"327","8","13","D Johnson, D Johnson, S Sinanovic","Symmetrizing the Kullback-Leibler Distance ","NA","D Johnson"
"328","8","14","D Johnson, D Johnson","Basics of Information Processing ","NA","D Johnson"
"329","8","15","D Johnson, D Johnson","Dialogue Concerning Neural Coding and Information Theory ","NA","D Johnson"
"330","8","16","D Johnson, D Johnson","From Signal to Information Processing Presentation ","NA","D Johnson"
"331","8","17","D Johnson, D Johnson","Four top reasons why mutual information does not assess neural information processing ","NA","D Johnson"
"332","8","18","D Johnson, D Johnson","Limits of population coding ","CNS","D Johnson"
"333","8","19","D Johnson, D Johnson","Information processing performance limits of neural populations ","Neural Coding Workshop","D Johnson"
"334","8","20","D Johnson, D Johnson","Neural population structures and consequences for neural coding "," to J Computational Neuroscience","D Johnson"
"335","8","21","D Johnson, D Johnson","Point process models of single-neuron discharges ","J Computational Neuroscience","D Johnson"
"336","8","22","D Johnson, D Johnson","Optimal linear detectors for additive noise channels ","IEEE Trans Signal Processing","D Johnson"
"337","8","23","D Johnson, D Johnson","Origins of the Equivalent Circuit Concept: The Current-Source Equivalent ","Proc IEEE","D Johnson"
"338","8","24","D Johnson, D Johnson","Origins of the Equivalent Circuit Concept: The Voltage-Source Equivalent ","Proc IEEE","D Johnson"
"339","8","25","D Johnson, D Johnson","Signal Encoding in the Firing Patterns of Auditory Neurons,","Invited talk IMA Journal of Applied Mathematics Workshop Audition","D Johnson"
"340","8","1","D Johnson, A Dabak, D Johnson","Relations between Kullback-Leibler distance and Fisher information ","NA","D Johnson"
"341","8","26","D Johnson, O Kelly, D Johnson, B Delgutte, B Delgutte, P Cariani","Fractal noise strength in auditory-nerve fiber recordings ","J Acoust Soc Am","D Johnson"
"342","8","2","D Johnson, I Goodman, D Johnson","New multivariate dependence measures and applications to neural ensembles ","Workshop Statistical Signal Processing","D Johnson"
"343","8","3","C Gruner","Comparison of optimal and suboptimal spike sorting algorithms to theoretical limits ","Neurocomputing","D Johnson"
"344","8","27","D Johnson, C Leang, D Johnson","On the asymptotics of M-hypothesis Bayesian detection ","IEEE Trans Info Th","D Johnson"
"345","8","4","C Gruner","Correlation and neural information coding fidelity and efficiency ","Neurocomputing","D Johnson"
"346","8","28","D Johnson, M Lexa, D Johnson","Information processing of linear block decoders ","NA","D Johnson"
"347","8","5","D Johnson, C Gruner, D Johnson","Correlation; neural information coding fidelity ; efficiency ","Neurocomputing","D Johnson"
"348","8","29","D Johnson, A Lexa, D Johnson","An information processing approach to distributed detection ","Workshop Statistical Signal Processing","D Johnson"
"349","8","6","C Gruner, R Glantz","Quantifying information transfer in spike generation ","Neurocomputing","D Johnson"
"350","8","7","D Johnson, D Johnson, J Wise, NA ","A different first course in electrical engineering ","Signal Processing Magazine","D Johnson"
"351","8","8","D Johnson, D Johnson, C Gruner, NA , R Glantz","Quantifying information transfer in spike generation ","Neurocomputing","D Johnson"
"352","8","9","D Johnson, D Johnson, C Gruner, K Baggerly, K Baggerly, C Seshagiri","Information-theoretic analysis of neural coding ","J Computational Neuroscience","D Johnson"
"353","8","30","D Johnson, A Lexa, D Johnson","A new look at the informational gain of soft decisions ","ICASSP","D Johnson"
"354","8","31","D Johnson, A Lexa, D Johnson","Optimizing binary decision systems by manipulating transmission intervals ","NA","D Johnson"
"355","8","32","D Johnson, C Miller, D Johnson, J Schroeter, L Myint, R Glantz","Visual responses of crayfish ocular motoneurons: An information theoretical analysis ","J Computational Neuroscience","D Johnson"
"356","8","33","D Johnson, C Miller, D Johnson, J Schroeter, L Myint, L Myint, R Glantz","Visual signal in an optomotor reflex: Systems ; information theoretic analysis ","J Computational Neuroscience","D Johnson"
"357","8","34","C Miller, J Schroeter, L Myint, R Glantz","Visual Signals in an Optomotor Reflex: Systems and Information Theoretic Analysis ","Journal of Computational Neuroscience","D Johnson"
"358","8","35","D Johnson, C Rozell, D Johnson","Information processing during transient responses in the crayfish visual system ","NA","D Johnson"
"359","8","36","C Seshagiri, C Gruner, K Baggerly","Information-Theoretic Analysis of Neural Coding ","Journal of Computational Neuroscience","D Johnson"
"360","8","37","D Johnson, S Sinanovic, D Johnson","Toward a theory of information processing ","International Symposium Information Theory","D Johnson"
"361","8","38","D Johnson, W Wang, D Johnson","Linear transforms of symbolic data ","IEEE Trans Signal Processing","D Johnson"
"362","8","39","D Johnson, L Yue, D Johnson","Optimal binaural processing based on point process models of preprocessed cues ","J Acoust Soc Am","D Johnson"
"363","8","40","D Johnson, M Zacksenhouse, D Johnson, J Williams, J Williams, C Tsuchitani","Single-neuron modeling of LSO unit responses ","J Neurophysiol","D Johnson"
"364","9","1","J Brodman","What Small Business and Small Organizations Say About the CMM: Experience Report ","ICSE International Conference Software Engineering","D Johnson"
"365","9","2","J Brodman","A Software Process Improvement Approach Tailored for Small Organizations and Small Projects Tutorial ","ICSE International Conference Software Engineering","D Johnson"
"366","9","3","J Brodman","Return on Investment ROI from Software Process Improvement as Measured by US Industry ","Software Process Improvement and Practice","D Johnson"
"367","9","4","J Brodman","Applying CMM Project Planning Practices to Diverse Environments ","IEEE Software","D Johnson"
"368","9","5","J Brodman","Realities and Rewards of Software Process Improvement ","IEEE Software","D Johnson"
