"","author.ID","paper.ID","coauthor.names","paper.title","journal.title","author.names"
"162","16","139","C TENETTE-SOUAILLE, J SMITH","Structural Model of the Complex between a Snake Toxin and an Antibody that mimicks the Acetylcholine Receptor","Proteins Structure Function and Genetics","J Smith"
"163","16","34","A EL-KETTANI, J SMITH","Pathways for Conformational Change in Seryl t-RNA Synthetase from Thermus Thermophilus","Comptes Rendus l Academie des Sciences III Sciences Vie","J Smith"
"164","16","35","P FAURE, A MICU, D PERAHIA, J DOUCET, J SMITH, J BENOIT","Correlated Motions and X-ray Diffuse Scattering in Lysozyme","Nature Structural Biology","J Smith"
"165","16","36","M FERRAND, G ZACCAI, M NINA, J SMITH, C ETCHEBEST, NA , B ROUX","Structure and Dynamics of Bacteriorhodopsin: Comparison of Simulation and Experiment FEBS Letters , - ","NA","J Smith"
"166","16","37","S FISCHER, J SMITH, C VERMA","Dissecting the vibrational entropy change on protein-ligand binding: burial of a water molecule in bovine pancreatic trypsin inhibitor","Journal of Physical Chemistry B","J Smith"
"167","16","38","N FOLOPPE, J BRETON, J SMITH","Conformational Energetics of a Partially Symmetrized Photosynthetic Reaction Center","Chemical Physics Letters","J Smith"
"168","16","39","N FOLOPPE, J BRETON, NA , J SMITH","Potential Energy Function for Photosynthetic Reaction Centre Chromophores: Energy Minimizations of a Crystalline Bacteriopheophytin Analog","The Bacterial Photosynthetic Reaction Center II Structure Spectroscopy and Dynamics NATO ASI series A Life Sciences Eds J Breton and A Vermeglio","J Smith"
"169","16","140","C TENETTE, C TOPHAM, J SMITH","Potential Function Development and Conformational Search Strategy in the Simulation of Biomolecular Recognition Processes","Biochemical Society Transactions","J Smith"
"170","16","141","C TENETTE, F DUCANCEL, J SMITH","Structural Model of the Anti Snake Toxin Antibody Ma ","Proteins Structure Function and Genetics","J Smith"
"171","16","142","A THOMAS, B ROUX, J SMITH","Computer Simulations of the Internal Flexibility of a Series of Cyclic Peptide Analogs","Biopolymers","J Smith"
"172","16","143","C TOPHAM, J SMITH","Potential Energy Functions in Drug Design - Lexitropsin DNA Minor Groove Binders","Journal Chimie Physique","J Smith"
"173","16","144","C TOPHAM, J SMITH","The Influence of Helix Morphology on Cooperative Polyamide Backbone Conformational Flexibility in Peptide Nucleic Acid Complexes","Journal of Molecular Biology","J Smith"
"174","16","145","A TOURNIER, J XU, J SMITH","Solvent Caging of Internal Motions in Myoglobin at Low Temperatures","PhysChemComm","J Smith"
"175","16","40","N FOLOPPE, M FERRAND, J BRETON, J SMITH","Structural Model for the Photosynthetic Reaction Center of Rhodobacter capsulatus Proteins: Structure, Function and Genetics - ","NA","J Smith"
"176","16","146","A TOURNIER, S SCHWARZL, D HUANG, S FISCHER, J SMITH","Time-resolved computational protein biochemistry: solvent effects on interactions, conformational transitions and equilibrium fluctuations","Faraday Discussions","J Smith"
"177","16","41","S FUROIS-CORBIN, J SMITH, R LAVERY","Low-frequency Vibrations in a -Helices: Helicoidal Analysis of Polyalanine and Deoxymyoglobin Molecular Dynamics Trajectories","Biopolymers","J Smith"
"178","16","147","A TOURNIER, J XU, J SMITH","Translational hydration water dynamics drives the protein glass transition","Biophysical Journal","J Smith"
"179","16","42","S FUROIS-CORBIN, J SMITH, G KNELLER","Picosecond Time-scale Rigid-Body Helix and Side-Chain Motions in Myoglobin","Proteins Structure Function and Genetics","J Smith"
"180","16","148","A VAIANA, H NEUWEILER, A SCHULZ, J WOLFRUM, M SAUER, J SMITH","Fluorescence Quenching of Dyes by Tryptophan: Interactions at Atomic Detail from Combination of Experiment and Computer Simulation","Journal of the American Chemical Society Press","J Smith"
"181","16","43","S FUROIS-CORBIN, G KNELLER, J SMITH","Protein Simulations using Supercomputers","Jornades Supercomputaci a Catalunya CATSUPERCOMP Ed Fundaci Catalana per a Recerca","J Smith"
"182","16","149","A VAIANA, A SCHULZ, J WOLFRUM, M SAUER, J SMITH","Molecular Mechanics Force Field Parameterization of the Fluorescent Probe Rhodamine G using Automated Frequency Matching","Journal of Computational Chemistry","J Smith"
"183","16","44","T GAREL, J NIEL, H ORLAND, J SMITH, B VELIKSON","Comparison of a New Monte Carlo Peptide Conformational Search Procedure with High Temperature Molecular Dynamics","Journal Chimie Physique","J Smith"
"184","16","45","J GAREN, M FIELD, G KNELLER, M KARPLUS, J SMITH","Torsional Dynamics of Methyl and Ammonium Groups in Crystalline L-Alanine","Journal Chimie Physique","J Smith"
"185","16","46","D Genest, S St&eacute, p H&eacute, r ry","Fluctuation and Correlation in Crystalline Lysozyme ","Journal of Chemical Information and Computer Sciences","J Smith"
"186","16","47","A GRUIA, S FISCHER, J SMITH","Computer Simulation of Protein Unfolding","Proceedings of High Performance Computing Science and Engineering Eds E Krause and W J ger Springer Verlag","J Smith"
"187","16","48","A GRUIA, S FISCHER, J SMITH","Molecular dynamics simulation reveals a surface salt bridge forming a kinetic trap in the unfolding of truncated Staphylococcal nuclease","Proteins Structure Function and Genetics","J Smith"
"188","16","49","C GUILBERT, F RICARD, J SMITH","Dynamic Simulation of the Mouse Prion Protein","Biopolymers","J Smith"
"189","16","150","B VELIKSON, T GAREL, J NIEL, H ORLAND, J SMITH","Conformational Distribution of Hepta-alanine: Analysis using a new Monte-Carlo Chain Growth method","Journal of Computational Chemistry","J Smith"
"190","16","151","B VELIKSON, P COHEN, M RHOLAM, J ROSE, B SMITH","Structural Modelling of the Pro-Ocytocin-Neurophysin Precursor","Protein Engineering","J Smith"
"191","16","152","S ZINN-JUSTIN, L PILLET, F DUCANCEL, A THOMAS, J SMITH, J BOULAIN, A MENEZ","Engineering of Protein Epitopes: A Single Deletion Generates Full Binding Capacity to a Previously Unrecognized Antibody","Protein Engineering","J Smith"
"192","16","50","R HAYWARD, H MIDDENDORF, U WANDERLINGH, J SMITH","Dynamics of Crystalline Acetanilide: Analysis Using Inelastic Neutron Scattering and Computer Simulation","Journal of Chemical Physics","J Smith"
"193","16","51","J HAYWARD, J FINNEY, R DANIEL, J SMITH","Molecular dynamics decomposition of temperature-dependent elastic neutron scattering by a protein solution","Biophysical Journal","J Smith"
"194","16","52","J HAYWARD, J FINNEY, R DANIEL, J SMITH","Use of computer simulation for understanding elastic neutron scattering from complex systems: a small protein in various solvents","Chemical Physics","J Smith"
"195","16","53","J HAYWARD, J SMITH","Temperature dependence of protein dynamics: computer simulation analysis of neutron scattering properties","Biophysical Journal","J Smith"
"196","16","54","S HERY, M SOUAILLE, J SMITH","Dynamics of Biomolecules: Simulation versus X-ray and Far-infrared Experiments","Biomolecular Structure and Dynamics Eds G Vergoten and T Theophanides Kluwer","J Smith"
"197","16","55","S HERY, D GENEST, J SMITH","Dynamics of Proteins: Correlation and Diffusion","Physica B","J Smith"
"198","16","56","S HERY, D GENEST, J SMITH","Fluctuation and Correlation in Crystalline Lysozyme","Journal of Chemical Information and Computer Sciences","J Smith"
"199","16","57","S HERY, D GENEST, J SMITH","X-ray Diffuse Scattering and Rigid-Body Motion in Crystalline Lysozyme Probed by Molecular Dynamics Simulation","Journal of Molecular Biology","J Smith"
"200","16","58","D Huang, S Schwarzl, S Fischer","How well does charge reparametrisation account for solvent screening in molecular mechanics calculations? The example of myosin ","Silico Biology","J Smith"
"201","16","59","T HUYNH, G MUSAT, J NEUMANN, J SMITH, A SANSON","Molecular dynamics simulations of the Isolated Domain I of annexin I","Theoretical Chemistry Accounts","J Smith"
"202","16","60","T HUYNH, J SMITH, A SANSON","Protein Unfolding Transitions in an Intrinsically Unstable Annexin Domain: Molecular Dynamics Simulation and Comparison with Nuclear Magnetic Resonance Data","Biophysical Journal","J Smith"
"203","16","61","J SMITH, D DURAND, M FIELD, S FUROIS-CORBIN, G KNELLER, B ROUX","Structure, Dynamics and Function of Hydrogen-Bonded Networks in Proteins and Related Systems","Hydrogen Bonded Networks Eds J Dore and M C Belissent Funel Kluwer","J Smith"
"204","16","62","M KATAOKA, M FERRAND, A GOUPIL-LAMY, H KAMIKUBO, J YUNOKI, T OKA, J SMITH","Dynamical and structural modifications of staphylococcal nuclease on C-terminal truncation","Physica B","J Smith"
"205","16","63","M KATAOKA, H KAMIKUBO, H NAKAGAWA, S PARKER, J SMITH","Neutron Inelastic Scattering as a High-Resolution Vibrational Spectroscopy: New Tool for the Study of Protein Dynamics","Spectroscopy","J Smith"
"206","16","64","M KLEIN, M MARCHI, J SMITH","Potential Energy Functions in Molecular Simulation","Journal Chimie Physique","J Smith"
"207","16","65","G KNELLER, J SMITH","Liquid-like Side-chain Dynamics in Myoglobin","Journal of Molecular Biology","J Smith"
"208","16","66","G KNELLER, W DOSTER, M SETTLES, S CUSACK, J SMITH","Methyl Group Dynamics in the Crystalline Alanine Dipeptide: A Combined Computer Simulation and Inelastic Neutron Scattering Analysis","Journal of Chemical Physics","J Smith"
"209","16","67","A LAMY, J SMITH","Denaturation of Truncated Staphylococcal Nuclease in Molecular Dynamics Simulation at K","Journal of the American Chemical Society","J Smith"
"210","16","68","A LAMY, J SMITH, J YUNOKI, S PARKER, M KATAOKA","High-Resolution Vibrational Inelastic Neutron Scattering: A New Spectroscopic Tool for Globular Proteins","Journal of the American Chemical Society","J Smith"
"211","16","69","A LAMY, M SOUAILLE, J SMITH","Simulation Evidence for Experimentally-Detectable Low-Temperature Vibrational Inhomogeneity in a Globular Protein","Biopolymers","J Smith"
"212","16","70","A MACKERELL, D BASHFORD, M BELLOTT, R DUNBRACK, J EVENSECK, M FIELD, S FISCHER, J GAO, H GUO, S HA, D JOSEPH, L KUCHNI, K KUCZERA, F LAU, C MATTOS, S MICHNICK, T NGO, D NGUYEN, B PRODHOM, I REIHER, B ROUX, M SCHLENKRICH, J SMITH, R STOTE, J STRAUB, M WATANABE, J WIORKIEWICZ-KUCZERA, D YIN, M KARPLUS","All-atom Empirical Potential for Molecular Modeling and Dynamics Studies of Proteins","Journal of Physical Chemistry B","J Smith"
"213","16","71","P MANIVET, B SCHNEIDER, J SMITH, D CHOI, L MAROTEAUX, O KELLERMANN, J LAUNAY","The serotonin binding site of human and murine -HT[ B] receptors: molecular modelling and site-directed mutagenesis","Journal of Biological Chemistry","J Smith"
"214","16","72","F MERZEL, J SMITH","Calculation of small angle scattering intensities from molecular dynamics simulation","Cellular and Molecular Biology Letters","J Smith"
"215","16","73","F MERZEL, J A","method for calculating small-angle X-ray and neutron scattering and the associated molecular envelope from explicit-atom models of solvated proteins","Acta Crystallographica Section D","J Smith"
"216","16","74","F MERZEL, J SMITH","Is the first hydration shell of lyzozyme of higher density than bulk water? Proceedings of the National Academy of Sciences U","S A","J Smith"
"217","16","75","A MICU, D DURAND, M QUILICHINI, M FIELD, J SMITH","Collective Vibrations in Crystalline L-alanine","Journal of Physical Chemistry","J Smith"
"218","16","76","A MICU, J SMITH","SERENA: A Program for Calculating X-ray Diffuse Scattering from Molecular Dynamics Trajectories","Computer Physics Communications","J Smith"
"219","16","77","D MIHAILESCU, J SMITH","Computer simulation of energy-transducing proteins and peptide:membrane interactions","ACS proceedings Press","J Smith"
"220","16","78","D MIHAILESCU, J REED, J SMITH","Convergence in peptide folding simulation: multiple trajectories of a potential AIDS pharmacophore","Biopolymers","J Smith"
"221","16","79","D MIHAILESCU, J SMITH","Molecular Dynamics Simulation of the Cyclic Decapeptide Antibiotic, Gramicidin S, in Dimethyl Sulfoxide Solution","Journal of Physical Chemistry B","J Smith"
"222","16","100","S Schwarzl, S Fischer, T Tschopp","Can the calculation of ligand binding free energies be improved with continuum solvent electrostatics and an ideal-gas entropy correction? ","Journal of Computational Chemistry","J Smith"
"223","16","101","S SCHWARZL, T TSCHOPP, J SMITH, S FISCHER","Can the calculation of ligand binding free energies be improved with continuum solvent electrostatics and an ideal-gas entropy correction? Journal of Computational Chemistry - ","NA","J Smith"
"224","16","102","S SCHWARZL, D HUANG, J SMITH, S FISCHER","How well does charge reparametrisation account for solvent screening in molecular mechanics calculations? The example of myosin","Silico Biology","J Smith"
"225","16","103","C SIMON, M AALOUACH, J SMITH","Modelling and Simulation of Light-Activated Membrane Proteins: Dynamical Transitions in Bacteriorhodopsin","Faraday Discussions","J Smith"
"226","16","104","J SMITH, G KNELLER","Combination of Neutron Scattering and Molecular Dynamics for the Determination of Internal Motions in Bio-molecules","Molecular Simulation","J Smith"
"227","16","105","J SMITH, A MICU, N FOLOPPE","Computer Simulations of Bio-molecular Systems: Principles and Practice","Current Topics Biophysics Ed P Frangopol Iasi University Press","J Smith"
"228","16","106","J SMITH, Z COURNIA, A TALY, A TOURNIER, D MIHAILESCU, G ULLMANN","Conformational Transitions in Proteins and Membranes","Proc NATO ASI Workshop Novel Approaches Structure and Dynamics of Liquids Rhodes Ed Samios Press","J Smith"
"229","16","107","J SMITH, S CUSACK, P POOLE, J FINNEY","Direct Measurement of Hydration-related Dynamic Changes in Lysozyme using Inelastic Neutron Scattering Spectroscopy","Journal of Biomolecular Structure and Dynamics","J Smith"
"230","16","108","J SMITH, J BAUDRY, S HERY, A LAMY, A MICU, M SOUAILLE","Harmonic and Anharmonic Dynamics in Proteins and Molecular Crystals","Nonlinear Physics Theory and Experiment Eds M Alfini M Boiti L Martina F Pempinelli World Scientific","J Smith"
"231","16","109","J SMITH, M KARPLUS","Empirical Force Field Study of Geometries and Conformational Transitions in some Organic Molecules","Journal of the American Chemical Society","J Smith"
"232","16","80","D MIHAILESCU, J SMITH, J REED","Solution structure of a putative HIV immunogenic peptide: computer simulation of the principal CD binding domain of gp ","Journal of Medicinal Chemistry","J Smith"
"233","16","81","D MIHAILESCU, J SMITH","Atomic-Detail Peptide:Membrane Inter-actions: Molecular Dynamics Simulation of Gramicidin S in a DMPC Bilayer","Biophysical Journal","J Smith"
"234","16","82","K MOELLER, G WILLIAMS, C HIRSHMUGL, S STEINHAUSER, J SMITH","Hydration-dependent Far-Infrared Absorption in Lysozyme Detected using Synchrotron Radiation","Biophysical Journal","J Smith"
"235","16","83","N MORELON, G KNELLER, M FERRAND, A GRAND, J SMITH, M BEE","Dynamics of an alkane chain included in an organic matrix: Molecular dynamics simulation and comparison with neutron experiment","Journal of Chemical Physics","J Smith"
"236","16","84","G MUSAT, J SMITH, J NEUMANN, A SANSON","Structure of human annexin I: Comparison of homology modelling with crystallographic experiment","Biochimie","J Smith"
"237","16","85","F NARDI, W DOSTER, B TIDOR, M KARPLUS, S CUSACK, J SMITH","Dynamics of tRNA: Experimental Neutron Spectra Compared with a Normal Mode Analysis","Journal of Chemistry","J Smith"
"238","16","86","H NEUWEILER, A SCHULZ, A VAIANA, J SMITH, S KAUL, J WOLFRUM, M SAUER","Detection of Individual p -Autoantibodies Using Quenched Peptide-Based Molecular Probes","Angewandte Chemie Intl Ed","J Smith"
"239","16","87","M NINA, J SMITH, B ROUX","Ab Initio Quantum Chemical Analysis of Retinal Schiff Base Hydration in Bacteriorhodopsin","Journal of Molecular Structure THEOCHEM","J Smith"
"240","16","88","M NINA, B ROUX, J SMITH","Functional Interactions in Bacterio-rhodopsin: A Theoretical Analysis of Retinal Hydrogen Bonding with Water","Biophysical Journal","J Smith"
"241","16","89","M NINA, B ROUX, J SMITH","Ground State Potential Surface Calculations for Butadiene and Retinal","Structures and Functions of Retinal Proteins Ed J L Rigaud INSERM John Libbey Eurotext Ltd","J Smith"
"242","16","110","J SMITH, A LAMY, M KATAOKA, J YUNOKI, A PETRESCU, V RECEVEUR, P CALMETTES, D DURAND","Motions in Native and Denatured Proteins","Physica B Condensed Matter","J Smith"
"243","17","1","B Comiskey","Modulation and Information Hiding in Images ","Information Hiding","J Smith"
"244","17","2","C Dodge","Developments in Steganography ","Information Hiding","J Smith"
"245","17","3","D Allport, J Paradiso, N Gershenfeld, T Zimmerman","Applying Electric Field Sensing to Human-Computer Interfaces ","CHI Conference Human Factors Computing Systems","J Smith"
"246","17","4","NA ","Designing Biomorphs with an Interactive Genetic Algorithm ","ICGA International Computer Games Association","J Smith"
"247","17","5","NA ","Field Mice: Extracting Hand Geometry from Electric Field Measurements ","IBM Systems Journal","J Smith"
"248","18","1","K Baclawski, K Passino, M Kokar","Mapping an Application to a Control Architecture: Specification of the Problem ","IWSAS International Workshop Self Adaptive Software","J Smith"
"249","18","2","J Letkowski, K Baclawski, M Kokar","Consistency Checking of RM-ODP Specifications ","WOODPECKER Workshop Open Distribute Processing Computation Knowledge Engineering and Realisation","J Smith"
"250","18","3","J Letkowski, K Baclawski, L Hart, M Kokar, P Emery, P Kogut","Extending the Unified Modeling Language for ontology development ","Software and System Modeling","J Smith"
"251","18","4","K Baclawski, M Kokar","Formal Verification of UML Diagrams: A First Step Towards Code Generation ","pUML","J Smith"
"252","18","5","J Letkowski, K Baclawski, L Hart, M Aronson, M Kokar, P Kogut, W III","Extending UML to Support Ontology Engineering for the Semantic Web ","UML The Unified Modeling Language","J Smith"
"253","19","1","R Settimi","On the Geometry of Bayesian Graphical Models with Hidden Variables ","UAI Uncertainty Artificial Intelligence","J Smith"
"254","19","2","A Gargoum, R Settimi","Approximate Learning in Complex Dynamic Bayesian Networks ","UAI Uncertainty Artificial Intelligence","J Smith"
"255","19","3","R Puch","FINDS: A Training Package to Assess Forensic Fibre Evidence ","MICAI","J Smith"
"256","19","4","K Papamichail","Fast Bayes and the Dynamic Junction Forest ","Artif Intell","J Smith"
"257","1","16","","Retrospective: A Study of Branch Prediction Strategies "," Years ISCA International Symposium Computer Architecture Retrospectives and Reprints","J Smith"
"258","1","17","","A Study of Branch Prediction Strategies ","ISCA International Symposium Computer Architecture","J Smith"
"259","1","50","N Jouppi, S Palacharla","Complexity-Effective Superscalar Processors ","ISCA International Symposium Computer Architecture","J Smith"
"260","1","18","R Bod&iacute, k k, S Sastry","Rapid profiling via stratified sampling ","ISCA International Symposium Computer Architecture","J Smith"
"261","1","51","H Kim","An Instruction Set and Microarchitecture for Instruction Level Distributed Processing ","ISCA International Symposium Computer Architecture","J Smith"
"262","1","19","J Smith, R Canal, A Gonzalez, NA , J Smith","Very Low Power Pipelines using Significance Compression"," rd Int Symp Microarchitecture","J Smith"
"263","1","52","S Kunkel","Pipelined Register-Storage Architectures ","ICPP International Conference Parallel Processing","J Smith"
"264","1","53","S Kunkel","Optimal Pipelining in Supercomputers ","ISCA International Symposium Computer Architecture","J Smith"
"265","1","54","P Lam","A Theory of Totally Self-Checking System Design ","IEEE Trans Computers","J Smith"
"266","1","55","C Lee","A Study of Partitioned Vector Register Files ","Supercomputing","J Smith"
"267","1","56","G Metze","Strongly Fault Secure Logic Networks ","IEEE Trans Computers","J Smith"
"268","1","57","J Smith, S Nussbaum, J Smith","Modeling Superscalar Processors via Statistical Simulation","PACT Parallel Computing Technologies International Conference Parallel Architectures and Compilation Techniques Barcelona","J Smith"
"269","1","90","S Vassiliadis, Y Sazeides","The Performance Potential of Data Dependence Speculation &amp; Collapsing ","MICRO International Symposium Microarchitecture","J Smith"
"270","1","58","S Nussbaum","Statistical Simulation of Symmetric Multiprocessor Systems ","Annual Simulation Symposium","J Smith"
"271","1","91","S Weiss","Instruction Issue Logic for Pipelined Supercomputers ","ISCA International Symposium Computer Architecture","J Smith"
"272","1","59","J Smith, S Palacharla, N Jouppi, J Smith","Complexity-Effective Superscalar Processors"," th Int Symp Computer Architecture","J Smith"
"273","1","92","S Weiss","Instruction Issue Logic in Pipelined Supercomputers ","IEEE Trans Computers","J Smith"
"274","1","93","S Weiss","PowerPC and Alpha : A Tale of Two RISCs ","IEEE Computer","J Smith"
"275","1","94","S Weiss","A Study of Scalar Compilation Techniques for Pipelined Supercomputers ","ASPLOS Architectural Support for Programming Languages and Operating Systems","J Smith"
"276","1","95","S Weiss","A study of scalar compilation techniques for pipelined supercomputers ","ACM Trans Math Softw","J Smith"
"277","1","20","J Smith, J Cantin, M Lipasti, J Smith","Dynamic Verification of Cache Coherence Protocols","Workshop Memory Performance issues Gothenburg","J Smith"
"278","1","21","J Cantin, M Lipasti","The complexity of verifying memory coherence ","SPAA ACM Symposium Parallel Algorithms and Architectures","J Smith"
"279","1","22","J Smith, A Dhodapkar, J Smith","Dynamic Microarchitecture Adaptation via Co-Designed Virtual Machines"," International Solid State Circuits Conference","J Smith"
"280","1","23","A Dhodapkar","Managing Multi-Configuration Hardware via Dynamic Working Set Analysis ","ISCA International Symposium Computer Architecture","J Smith"
"281","1","24","A Dhodapkar, G Cai","Integrated Performance, Power, and Thermal Modeling ","Journal of Circuits Systems and Computers","J Smith"
"282","1","25","J Smith, A Dhodapkar, J Smith","Saving and Restoring Implementation Contexts with co-Designed Virtual Machines","Workshop Complexity Effective Design Gothenburg","J Smith"
"283","1","26","J Smith, R Espasa, M Valero, J Smith","Vector Architectures, Past, Present, Future"," International Conference Supercomputing","J Smith"
"284","1","27","J Smith, R Espasa, M Valero, J Smith","Out of Order Vector Architectures"," th Int Symp Microarchitecture","J Smith"
"285","1","60","S Palacharla","Decoupling integer execution in superscalar processors ","MICRO International Symposium Microarchitecture","J Smith"
"286","1","28","G Faanes, L Kontothanassis, M Scott, R Sugumar","Cache performance in vector supercomputers ","Supercomputing","J Smith"
"287","1","61","N Pang, S Weiss","A Simulation Study of Decoupled Architecture Computers ","IEEE Trans Computers","J Smith"
"288","1","29","G Faanes, R Sugumar","Vector instruction set support for conditional operations ","ISCA International Symposium Computer Architecture","J Smith"
"289","1","62","A Pleszkun","Implementing Precise Interrupts in Pipelined Processors ","IEEE Trans Computers","J Smith"
"290","1","63","A Pleszkun","Implementation of Precise Interupts in Pipelined Processors "," Years ISCA International Symposium Computer Architecture Retrospectives and Reprints","J Smith"
"291","1","64","A Pleszkun","Implementation of Precise Interrupts in Pipelined Processors ","ISCA International Symposium Computer Architecture","J Smith"
"292","1","65","J Smith, E Rotenberg, J Smith","Control Independence in Trace Processors"," Int Symp Microarchitecture","J Smith"
"293","1","66","E Rotenberg, Q Jacobson","Path-Based Next Trace Prediction ","MICRO International Symposium Microarchitecture","J Smith"
"294","1","67","E Rotenberg, E Jacobsen","Assigning Confidence to Conditional Branch Predictions ","MICRO International Symposium Microarchitecture","J Smith"
"295","1","68","J Smith, E Rotenberg, Q Jacobson, J Smith","A Study of Control Independence in Superscalar Processors","Proceedings of the th Annual International Symposium High Performance Computer Architecture","J Smith"
"296","1","69","J Smith, E Rotenberg, S Bennett, J Smith","Trace Cache: A Low Latency Approach to High Bandwidth Instruction Fetching"," Annual International Symposium Microarchitecture","J Smith"
"297","1","30","A Gonz&aacute, l lez, J Jos&eacute, G Gonz&aacute, l lez, J Arag&oacute, n n","Dual path instruction processing ","ICS International Conference Supercomputing","J Smith"
"298","1","31","A Gonz&aacute, l lez, R Canal","Very low power pipelines using significance compression ","MICRO International Symposium Microarchitecture","J Smith"
"299","1","32","J Goodman","Instruction Cache Replacement Policies and Organizations ","IEEE Trans Computers","J Smith"
"300","1","33","J Goodman","A Study of Instruction Cache Organizations and Replacement Policies","ISCA International Symposium Computer Architecture","J Smith"
"301","1","34","J Smith, S Gopal, T Vijaykumar, J Smith, G Sohi","Speculative Versioning Cache","Fourth Int Symp High Performance Computer Architecture","J Smith"
"302","1","35","J Smith, T Heil, J Smith","Concurrent Garbage Collection using Hardware Assisted Profiling","International Symposium Memory Management","J Smith"
"303","1","36","T Heil, Z Smith","Improving Branch Predictors by Correlating on Data Values ","MICRO International Symposium Microarchitecture","J Smith"
"304","1","37","J Smith, T Heil, J Smith","Relational Profiling: Enabling Thread-Level Parallelism in Virtual Machines"," rd Int Symp Microarchitecture","J Smith"
"305","1","70","E Rotenberg, S Bennett","A Trace Cache Microarchitecture and Evaluation ","IEEE Trans Computers","J Smith"
"306","1","38","J Smith, T Heil, J Smith","Selective Dual Path Execution","ECE Tech Report","J Smith"
"307","1","71","J Smith, E Rotenberg, Q Jacobson, Y Sazeides, NA , J Smith","Trace Processors"," th Int Symp Microarchitecture","J Smith"
"308","1","39","C Holt","Diagnosis of Systems with Asymmetric Invalidation ","IEEE Trans Computers","J Smith"
"309","1","72","S S&eacute, b Nussbaum","Modeling Superscalar Processors via Statistical Simulation ","IEEE PACT Parallel Computing Technologies","J Smith"
"310","1","1","","Characterizing Computer Performance with a Single Number ","Commun ACM","J Smith"
"311","1","73","J Smith, S Sastry, R Bodik, J Smith","Characterizing Coarse-Grained Reuse of Computation"," rd ACM Workshop Feedback Directed and Dynamic Optimization","J Smith"
"312","1","2","","Comments on ``Redundancy Testing in Combinational Networks'' ","IEEE Trans Computers","J Smith"
"313","1","74","J Smith, S Sastry, S Palacharla, J Smith","Exploiting Idle Floating-Point Resources for Integer Execution"," ACM Conference Programming Language Design and Implementation","J Smith"
"314","1","3","","Decoupled Access/Execute Computer Architectures "," Years ISCA International Symposium Computer Architecture Retrospectives and Reprints","J Smith"
"315","1","75","J Smith, S Sastry, R Bodik, J Smith","Rapid Profiling via Stratified Sampling"," th Int Symposium Computer Architecture","J Smith"
"316","1","4","","Detection of Faults in Programmable Logic Arrays ","IEEE Trans Computers","J Smith"
"317","1","76","Y Sazeides","Limits of Data Value Predictability ","International Journal of Parallel Programming","J Smith"
"318","1","5","","Dynamic Instruction Scheduling and the Astronautics ZS- ","IEEE Computer","J Smith"
"319","1","77","J Smith, Y Sazeides, J Smith","Modeling Program Predictability","Proceedings of the th International Symposium Computer Architecture","J Smith"
"320","1","6","","Measures of the Effectiveness of Fault Signature Analysis ","IEEE Trans Computers","J Smith"
"321","1","78","J Smith, Y Sazeides, J Smith","The Predictability of Data Values"," th Int Symp Microarchitecture","J Smith"
"322","1","7","","Universal System Diagnosis Algorithms ","IEEE Trans Computers","J Smith"
"323","1","8","","On Necessary and Sufficient Conditions for Multiple Fault Undetectability ","IEEE Trans Computers","J Smith"
"324","1","79","N Sharma, Q Jacobson, S Bennett","Control Flow Speculation in Multiscalar Processors ","HPCA International Symposium High Performance Computer Architecture","J Smith"
"325","1","9","","On Separable Unordered Codes ","IEEE Trans Computers","J Smith"
"326","1","40","C Holt","Self-Diagnosis in Distributed Systems ","IEEE Trans Computers","J Smith"
"327","1","41","C Hsiung, W Hsu","Future general purpose supercomputer architectures ","Supercomputing","J Smith"
"328","1","42","W Hsu","Performance of Cached DRAM Organizations in Vector Supercomputers ","ISCA International Symposium Computer Architecture","J Smith"
"329","1","43","W Hsu","A Performance Study of Instruction Cache Prefetching Methods ","IEEE Trans Computers","J Smith"
"330","1","44","W Hsu","Prefetching in Supercomputer Instruction Caches ","Supercomputing","J Smith"
"331","1","45","A Huang, A Smith, B Wah, D Douglas, D DeGroot, H Stone, H Jordan, H Siegel, J Jamp, J Dennis, J Goodman, K Batcher, L Snyder, R Tuck, S Abraham, T Casavant, T Feng, W Bain, Y Patt","Report of the Purdue Workshop on Grand Challenges in Computer Architecture for the Support of High Performance Computing ","J Parallel Distrib Comput","J Smith"
"332","1","46","J Smith, E Jacobsen, E Rotenberg, J Smith","Assigning Confidence to Conditional Branch Predictions"," th Annual International Symposium Microarchitecture","J Smith"
"333","1","47","J Smith, Q Jacobson, J Smith","Instruction Pre-Processing in Trace Processors","Fifth Int Symp High Performance Computer Architecture","J Smith"
"334","1","80","J Smith, J Smith, S Sastry, T Heil, T Bezenek","Achieving High Performance via Co-Designed Virtual Machines","International Workshop Innovative Architecture Maui High Performance Computer Center","J Smith"
"335","1","48","J Smith, Q Jacobson, E Rotenberg, J Smith","Path-Based Next Trace Prediction"," th Int Symp Microarchitecture","J Smith"
"336","1","81","J Smith, J Smith, G Faanes, R Sugumar","Vector Instruction Set Support for Conditional Operations","Proceedings of the th Annual International Symposium Computer Architecture","J Smith"
"337","1","49","J Smith, Q Jacobson, J Smith","Trace Preconstruction","Proceedings of the th Annual International Symposium Computer Architecture","J Smith"
"338","1","82","J Smith, J Smith","Instruction Level Distributed Processing"," th International Conference High Performance Computing HiPC Bangalore","J Smith"
