"","author.ID","paper.ID","coauthor.names","paper.title","journal.title","author.names"
"251","18","66","Y Chen, Y Chen","Image Matching Shift, Rotation and Scaling Invariance,"," NSC Report","Y Chen"
"252","18","67","Y Chen, Y Chen","Image Analysis and Segmentation Using Texture Characteristics,"," NSC E Report","Y Chen"
"253","18","68","Y Chen, Y Chen, C Chou, L Liu"," A Moment Preserving Coding for Grayscale Image using Quadtree, ","Proc of Telecommunication Symposium","Y Chen"
"254","18","69","Y Chen, Y Chen, C Chou, L Liu"," A Mathematical Model for Quadtree Coding and Binary Images, ","NCS","Y Chen"
"255","18","170","Y Chen, C Liaw, Y Chen"," An Adaptive Controller for Currentfed Induction Motor, ","IEEE Transcations Aerospace and Electronics System AES","Y Chen"
"256","18","171","Y Chen, C Liaw, C Pan, Y Chen"," An Adaptive Speed Regulator for Current Source Induction Motor Drive, ","Proc of National Symposium Automatic Control","Y Chen"
"257","18","172","Y Chen, C Liaw, Y Chen"," Reduction of Transfer Functions Using the Dispersion Analysis and the Continued-fraction Method, ","International Journal of System Science INT J SYSTEM SCI Scalable Coherent Interface","Y Chen"
"258","18","173","Y Chen, C Lie, Y Chen"," Knowledge-Based Syntactic Analysis of ECG Waveform, ","Identification and Pattern Recognition RAI IPAR","Y Chen"
"259","18","70","Y Chen, Y Chen","A Waveform/Model-based Image Codec for Very Low Bit Rate Coding,"," ITRI CCL Constraints Computational Logics Project Report","Y Chen"
"260","18","174","Y Chen, W Lie, Y Chen"," Line Drawing Extraction of Pllyhedrons using Polarized Hough Transform, ","Proc of ICON","Y Chen"
"261","18","71","Y Chen, Y Chen, C Chou"," An Algorithm and Hardware Architectur for Real-time -D Image Convolution, ","ICS International Conference Supercomputing","Y Chen"
"262","18","175","Y Chen, W Lie, Y Chen"," Model-based Recognition and Positioning of Polyhedra Using Intensity-guided Range Sensing and Interpretation in -dimensional Space, ","Pattern Recognition","Y Chen"
"263","18","72","Y Chen, Y Chen, T Gast"," On-line Measurement in Production Engineering, ","International Symposium Remote Sensing and Precision Measurement","Y Chen"
"264","18","176","Y Chen, W Lie, Y Chen"," Moving Object Detection, Inspection and Counting Using Image Stripe Analysis, ","Pattern Recognition Letters","Y Chen"
"265","18","73","Y Chen, Y Chen, C Chen"," An Enviroment-Recoginition Method for Robot Guidance, ","Twelfth Annual IEEE Industrial Electronics Society Conference pp","Y Chen"
"266","18","177","Y Chen, W Lie, Y Chen"," Integrating Intensity and Range Sensing to Construct -D Polyhedra Representations, ","CVGIP Graphical Model and Image Processing published book Progress Computer Vision and Image Understanding ed by Azriel Rosenfeld and published by Academic Press","Y Chen"
"267","18","74","Y Chen, Y Chen"," New Algorithm of Interpolation for a Computer Numerical Control System, ","Journal of the Chinese Institute of Engineers","Y Chen"
"268","18","178","Y Chen, W Lie, Y Chen"," Robust Line Drawing Extraction of Polyhedra Using Weighted Polarized Hough Transform, ","Pattern Recognition","Y Chen"
"269","18","75","Y Chen, C Chen, W Chou, Y Chen"," A New Mark-based Method for Camera Calibration, ","Proc of IPPR Conference Computer Vision Graphics and Image Processing","Y Chen"
"270","18","179","Y Chen, C Lin, Y Chen, M Sun"," Dynamic region of interest transcoding for multipoint video conferencing, ","Proceedings of Int Computer Symp Workshop Computer Networks Internet and Multimedia","Y Chen"
"271","18","76","Y Chen, Y Chen, H Wang","A New Method for the Parameter Estimation of Linear System,"," Proc of the National Symposium Automatic Control","Y Chen"
"272","18","77","Y Chen, Y Chen"," Untersuchung ueber das Fehlerverhalten bei Integration und den RUNGE KUTTA","NA","Y Chen"
"273","18","78","Y Chen, Y Chen"," Application of Microprocessor in Signal Analysis, ","ERSO ITRI Report","Y Chen"
"274","18","79","Y Chen, Y Chen","Applications of Modern System Theory in Measurement Engineering,"," Proc of the First International Symposium Policy Analysis and Information System","Y Chen"
"275","18","100","Y Chen, C Chen, C Chou, Y Chen"," Systolic Array Architecture for Motion Estimation in Image Sequence Coding, ","Visual Communication and Image Processing","Y Chen"
"276","18","101","Y Chen, Y Chen"," The -D Convolution Subject to Data Spreading Algorithm, ","NSC E Report","Y Chen"
"277","18","102","Y Chen, Y Chen, C Lin"," The Design of an Automated Guidance Vehicle, ","Proceedings of the National Symposium Automatic Control","Y Chen"
"278","18","103","Y Chen, C Chen, W Chou, Y Chen"," The Mark-Based Approaches for Motion Estimation from -D Point Sets, ","Journal of the Chinese Institute of Engineers","Y Chen"
"279","18","104","Y Chen, Y Chen, C Lin"," The Speed Control of the Three Phase Induction on Automatic Control, , - ","NA","Y Chen"
"280","18","105","Y Chen, Y Chen"," The Structure of a Programmable Digital Filter, ","Proceedings of the symposium Electromagnetic Waves and Communications National Univ","Y Chen"
"281","18","106","Y Chen, Y Chen, T Liu"," Automatic Programming of Tools Graphic Input, "," st Nat Conf Mech Eng CSME","Y Chen"
"282","18","107","Y Chen, J Chen, W Lie, Y Chen"," Automatic Thresholding for Edge Detection Based on Human Visual Perception, "," ICS International Conference Supercomputing","Y Chen"
"283","18","108","Y Chen, Y Chen, W Lee"," Texture Classification Using Multi-resolution Fractal Feature Vector "," Proc of the Fourth Asian Conference Computer Vision I Taipei","Y Chen"
"284","18","109","Y Chen, Y Chen","Texture Analysis and Classification through Fractal Geometry,"," NSC Report","Y Chen"
"285","18","180","Y Chen, C Lin, T Liou, Y Chen"," Dynamic Rate Control in Multipoint Video Transcoding "," IEEE International Symposium Circuits and Systems","Y Chen"
"286","18","181","Y Chen, C Lin, Y Chen, M Sun"," Dynamic Sub-window Skipping for Multipoint Video Conferencing, "," to IEEE Trans Circuits and Systems for Video Technology","Y Chen"
"287","18","182","Y Chen, C Lin, Y Chang, Y Chen"," Face-Assisted Video Coding in Video Telephony Applications, "," to IEICE Trans Information and Systems","Y Chen"
"288","18","183","Y Chen, J Lin, Y Chen, C Wang"," Efficient Bit-level Systolic Array for QMF Banks, ","Proceedings of SPIE The International Society for Optical Engineering Symposium Visual Communication and Image Processing U S A","Y Chen"
"289","18","80","Y Chen, Y Chen","Proceedings of the National Symposium on Automatic Control, - "," Digital Sensing","Y Chen"
"290","18","184","Y Chen, C Lin, E Fei, Y Chen"," Efficient Video Coding R-D Constrained Quadtree Segmentation "," Picture Coding Symposium","Y Chen"
"291","18","81","Y Chen, Y Chen"," Practical Experimental Techniques to Identify the Natural Frequency of Second- Order System, ","Advances Control Ed by D G Lainiotis and N S Tzannes D Reidel Publishing Comp","Y Chen"
"292","18","185","Y Chen, J Lin, Y Chen, C Wang"," Efficient VLSI Architectures for HDTV Subband Filter Banks, ","Signal Processing of HDTV IV Elsevier Science Publishers","Y Chen"
"293","18","82","Y Chen, Y Chen"," Optimal Filtering for Control Systems, ","Master Thesis National University","Y Chen"
"294","18","186","Y Chen, C Lin, Y Chen, C Wang"," Efficient VLSI Architectures for Multirate Systems and Subband Filtering, ","IEEE Workshop Visual Signal Processing and Communications","Y Chen"
"295","18","83","Y Chen, Y Chen"," Robust, Adaptive Signal Processing and its Fast Computation, ","NSC E Report","Y Chen"
"296","18","187","Y Chen, C Lin, Y Chang, Y Chen"," Hierachical Motion Estimation Algorithm Based on Pyramidal Sucessive Elimination "," International Computer Symposium Proceedings of Workshop Image Processing and Character Recognition","Y Chen"
"297","18","84","Y Chen, Y Chen"," Robotic Seam Tracking Using Tactile Sensor, ","Proceedings of the National Symposium Automatic Control","Y Chen"
"298","18","188","Y Chen, C Lin, E Fei, Y Chen"," Hierarchical Disparity Estimation Using Spatial Correlation, ","IEEE Trans Consumer Electronics","Y Chen"
"299","18","85","Y Chen, Y Chen, S Huang"," Reconstruction of D Objects from Scattered and Volumetric Data, ","Proceedings of th IPPR Conference Computer Vision Graphics and Image Processing","Y Chen"
"300","18","189","Y Chen, W Lin, C Lin, Y Chang, Y Chen"," Video Processing for an Object-Based Video Conferencing, ","Proceedings of Workshop Consumer Electronics","Y Chen"
"301","18","86","Y Chen, Y Chen"," Research on Color Display and Print-out, ","ITRI CCL Constraints Computational Logics Project Report","Y Chen"
"302","18","87","Y Chen, Y Chen","Scalable and Compatible Design for High-Definition Video Encoder,"," NSC Report","Y Chen"
"303","18","88","Y Chen, Y Chen, M Tsai"," A Scanning Laser-range-finder Dual Receivers, ","Journal of the Chinese Institute of Engineers","Y Chen"
"304","18","89","W Chen, W Lie"," Segmented Description of -D Objects Range and Intensity Data, ","Proc of International Conference Image Processing ICIP International Conference Image Processing","Y Chen"
"305","18","110","Y Chen, Y Chen"," Texture Analysis System and Its Applications, ","NSC E Report","Y Chen"
"306","18","111","Y Chen, Y Chen, Y Chen, A Chiang"," Two-Level Model Averaging Techniques in Drosophila Brain Imaging "," by IEEE International Conference Image Processing","Y Chen"
"307","18","112","Y Chen, Y Chen, S Jeng"," Two-Layer Coding for ATM-Based Video Transmission Systems, ","Signal Processing of HDTV V Elseiver Science Publishers","Y Chen"
"308","18","113","Y Chen, Y Chen","Transform parameter estimation for matching between satellite images II ,"," NSC E Report","Y Chen"
"309","18","10","Y Chen, Y Chang, Y Li, Y Chen"," An MPEG- SNHC Compatible Implementation of a Virtual Chat Room ","International Symposium Consumer Electronics","Y Chen"
"310","18","114","Y Chen, Y Chen","Tissue Characterization by Artificial Neural Netwoork continued ,"," Veterans General Hospital Project Report","Y Chen"
"311","18","11","Y Chen, G Chang, Y Chen"," A Neural-Fuzzy Processing Architecture for Color Separation and Mixing Systems, ","Proc of HD Media Technology and Applications Workshop","Y Chen"
"312","18","115","Y Chen, Y Chen","Tissue Classification by Artificial Neural Network,"," Veterans General Hospital Project Report","Y Chen"
"313","18","12","Y Chen, Y Chang, Y Chen"," Robust Head Pose Estimation Using Textured Polygonal Model Local Correlation Measure, ","Proceedings of the Second IEEE Pacific Rim Conference Multimedia IEEE PCM","Y Chen"
"314","18","13","Y Chang","Robust Head Pose Estimation Using Textured Polygonal Model with Local Correlation Measure ","IEEE Pacific Rim Conference Multimedia","Y Chen"
"315","18","116","Y Chen, C Cheng, Y Chang, Y Chen"," Human Face Feature Tracking and Head Pose Estimation Aid of Kalman Filter "," Proc of th IPPR Conference Computer Vision Graphics and Image Processing","Y Chen"
"316","18","14","Y Chen, G Chang, Y Chen"," Spectral Responsivity Estimator for Color Vision Systems: Filter Selection and Noise Effect "," by Proceedings of National Science Council Part A","Y Chen"
"317","18","117","C Chien, Y Chang","Facial Expression Analysis under Various Head Poses ","IEEE Pacific Rim Conference Multimedia","Y Chen"
"318","18","15","Y Chen, G Chang, Y Chen"," Spectral estimation of color CCD cameras "," Proc of SPIE The International Society for Optical Engineering Input Output and Imaging Technologies SPIE The International Society for Optical Engineering","Y Chen"
"319","18","118","Y Chen, C Chou, Y Chen"," Building a -D Workspace for Mobile Robots by Stereo Vision and Registration of Marks, ","Proc of Symposium of International Society for Photogrammetry and Remote Sensing Commission V","Y Chen"
"320","18","16","Y Chen, G Chang, Y Chen"," Automatic spectral measurement system for color video cameras "," IEEE Trans Consumer Electronics","Y Chen"
"321","18","119","Y Chen, W Chou, Y Chen, K Hsieh"," Computer-assisted Analysis of the Motion of the Heart by Evaluating the Optical Flow, ","Proc of","Y Chen"
"322","18","17","Y Chen, Y Chang, Y Chen"," Textured Polygonal Model Assisted Facial Model Estimation from Image Sequence, ","Proceedings of IEEE International Conference Image Processing","Y Chen"
"323","18","18","Y Chen, Y Chen","Adaptive Coding Scheme and VLSI Architecture for Real-time Codec for Moving Images �� ,","NSC E Report","Y Chen"
"324","18","19","Y Chen, Y Chen","An Adaptive Coding Scheme and VLSI Architectures for Realtime Codec for Moving Images,"," TL NSC Report","Y Chen"
"325","18","190","Y Chen, C Lin, Y Chang, Y Chen"," Low Complexity Face-Assisted Video Coding "," Proc of International Conference Image Processing","Y Chen"
"326","18","191","Y Chen, J Lin, Y Chen"," Image Registration by Principle Component Analysis of Feature Point Sets, ","ibid","Y Chen"
"327","18","192","Y Chen, C Lin, W Lin, Y Chen, M Sun"," Implementation of H Compliant Virtual Meeting Systems, ","Proceedings of Int Computer Symp Workshop Computer Networks Internet and Multimedia","Y Chen"
"328","18","193","Y Chen, C Lin, W Wang, Y Chen, M Sun, J Hwang"," Implementation of H video conference systems personal presence control, ","Proc IEEE Int Conf Consumer Electronics","Y Chen"
"329","18","90","W Chen, W Lie"," Segmented Description of Industrial Parts in Range Image, ","Proc of the Workshop Computer Vision Graphics and Image Processing","Y Chen"
"330","18","194","Y Chen, C Lin, Y Chang, Y Chen, M Sun"," Implementation of a Real-time Object-Based Virtual Meeting System, ","Proceedings of IEEE International Conference Multimedia and Expo","Y Chen"
"331","18","91","W Chen, W Lie"," Segmented Description of Industrial Parts Range and Intensity Data, ","Proc of the Third National Conference Automation Technology","Y Chen"
"332","18","195","Y Chen, J Lin, Y Chen, C Wang"," An Efficient Architecture for HDTV Subband Filter Banks, ","Proceedings of International Workshop HDTV KAWASAKI","Y Chen"
"333","18","92","Y Chen, Y Chen, W Lie"," Shape Representation and Matching Using Polar Signatrues, ","ICS International Conference Supercomputing","Y Chen"
"334","18","196","Y Chen, F Lin, Y Chen"," An Improved Tufts and Kurmaresan Method for Direction of Arrival Estimation, ","Proc of Telecommunication Symposium","Y Chen"
"335","18","93","Y Chen, Y Chen, W Lie"," A Solid-Modeling-Based -D Vision System, ","Twelfth Annual IEEE Industrial Electronics Society Conference","Y Chen"
"336","18","197","Y Chen, C Lin, Y Chang, C Wang, Y Chen, M Sun"," A Realtime Standard Compliant Virtual Meeting System, ","Eurasip Journal Applied Signal Processing","Y Chen"
"337","18","94","Y Chen, Y Chen, W Lie"," Solid Modeling in Three-Dimensional Object Recognition system, ","ICS International Conference Supercomputing","Y Chen"
"338","18","198","Y Chen, C Lin, E Fei, Y Chen"," Rate-Distortion Constrained Quadtree Segmentation for Stereoscopic Video Coding "," Proc of International Symposium Multimedia Information Processing","Y Chen"
"339","18","95","Y Chen, Y Chen, T Gast"," Sensitive Measurements of Displacement and Masses, ","Proceedings of the International Symposium Precision Meaurement and Gravity Experiment","Y Chen"
"340","18","199","Y Chen, C Lin, E Fei, Y Chen"," Rate-Distortion Optimized Quadtree Coding of Video "," Proc of International Symposium Multimedia Information Processing ISMIP","Y Chen"
"341","18","96","Y Chen, Y Chen","A Study on Multipoint Video Transcoding Techniques"," ITRI CCL Constraints Computational Logics Project Report","Y Chen"
"342","18","97","Y Chen, Y Chen, H Yu"," A study on Implenentation of an Effective DSP Processor, ","Proceedings of Symposium National Automatic Control","Y Chen"
"343","18","98","Y Chen, Y Chen","A Study on Neural-Fuzzy Processing Architecture for Color Appearance-Based Model of Human Vision,"," NSC E Report","Y Chen"
"344","18","99","Y Chen, Y Chen"," Stoermomentkompensation bei einer Schwebewaage mit Hilfe Adaptiver Regelung, ","Doctoral Dissertation","Y Chen"
"345","18","120","Y Chen, W Chou, C Wu, Y Chen, K Hsieh"," Detecting Myocardial Boundaries of Left Ventricle from Single Frame DE Image, ","Pattern Recognition","Y Chen"
"346","18","121","Y Chen, J Chou, Y Chang, Y Chen"," Facial Feature Point Tracking and Expression Analysis for Virtual Conferencing Systems, ","Proceedings of IEEE International Conference Multimedia and Expo","Y Chen"
"347","18","122","Y Chen, C Chou, Y Chen"," VLSI Architecture for High-speed and Flexible -D Digital Filters, ","IEEE Trans Signal Processing","Y Chen"
"348","18","123","Y Chen, C Chou, Y Chen"," A VLSI Architecture for Real-time and Flexible Image Template Matching, ","IEEE Trans Circuits and","Y Chen"
"349","18","20","Y Chen, Y Chen","Robust, Adaptive Signal Processing and its Fast Computation ¢º ,"," NSC E Report","Y Chen"
"350","18","124","Y Chen, C Chou, Y Chen"," Modular Architectures for High Speed and Flexible Two- Dimensional Digital Filter, ","Proc of IEEE International Symposium Circuits and Systems","Y Chen"
"351","18","21","Y Chen, Y Chen","Texture Differentiation and Classification by Artificial Neural Nets,"," NSC E Report","Y Chen"
"352","18","22","Y Chen, Y Chen","Object-based Virtual Conferencing System based on MPEG- "," ITRI CCL Constraints Computational Logics Project Report","Y Chen"
"353","18","125","Y Chen, C Chou, Y Chen"," Moment-Preserving Pattern Matching, ","Pattern Recognition","Y Chen"
"354","18","23","Y Chen, Y Chen","Object Oriented/Waveform Based High Compression Codec Design,"," ITRI CCL Constraints Computational Logics Project Report","Y Chen"
"355","18","126","Y Chen, W Chou, Y Chen"," A New Fast Algorithm for Effective Training of Neural Classifiers, ","Pattern Recognition","Y Chen"
"356","18","24","Y Chen, Y Chen, N Lin"," A Bit-Sliced Design for a Programmable Digital Filter, ","Journal of the Chinese Institute of Engineers","Y Chen"
"357","18","127","Y Chen, C Chou, Y Chen"," A Parallel Motion Estimation Algorithm for Interframe Image Coding, ","Proc of Telecommunications Symposium","Y Chen"
"358","18","25","Y Chen, Y Chen","Coding Methods and Error Handling Techniques for Very Low Bit rate Video Signals,"," NSC E Report","Y Chen"
"359","18","128","Y Chen, W Chou, Y Chen"," Estimation of the Velocity Field of -D Deformable Motion, ","Pattern Recognition","Y Chen"
"360","18","26","Y Chen, Y Chen"," Convergence Study of Two Real-Time Parameter Estimation Schemes for Nonlinear System, ","Nonlinear Stochastic Problems NATO ASI Series","Y Chen"
"361","18","129","Y Chen, W Chou, C Wu, Y Chen, K Hsieh"," Automatically Detecting Endocardium and Epicardium of Left Ventricle by Digital Image Processing for Two-dimensional Echocardiography, ","Journal of the Chinese Institute of Engineers","Y Chen"
"362","18","27","Y Chen, Y Chen"," Circuit Design for Multifrequency Signaling System, ","Technical Report of Telecommunication Laboratory","Y Chen"
"363","18","28","Y Chen, Y Chen, Y Chen"," Correspondence Analysis in Surface Reconstruction from Serial Planar Contours, ","Proceedings of IPPR Conference Computer Vision Graphics and","Y Chen"
"364","18","29","Y Chen, Y Chen, C Rau"," Cross-Coupled Contouring Control System, ","Processdings of the National Symposium Automatic Control","Y Chen"
"365","18","200","Y Chen, C Lin, Y Chen"," The Objective and Subjective Improvements of Discrete Cosine Transform for Image Coding, ","Proc of Telecommunication Symposium","Y Chen"
"366","18","201","Y Chen, T Liu, Y Li, Y Chen"," Hierachical Motion-Based Segmentation and Selective Refinement Algorithm for Warping Deformable Mesh, ","Proc of","Y Chen"
"367","18","202","I Processing,"," ","NA","Y Chen"
"368","18","203","Y Chen, H Ting, C Chou, Y Chen"," Motion-Compensted Adaptive Coder using Buffer Control Strategy, ","Proc of ICS International Conference Supercomputing","Y Chen"
"369","18","130","o Control"," ","NA","Y Chen"
"370","18","204","Y Chen, Y Wang, C Hwang, Y Chen"," Adaptive Coherent-Signal Subspace Algorithm for Direction Estimation and Tracking, ","Proc of","Y Chen"
"371","18","131","Y en, NA "," R ational Interpolation by Extendible Inverse Discrete Cosine Transform "," Electronics Letters","Y Chen"
"372","18","205","Y Chen, W Wang, Y Chen"," Affine Transform Based Search Strategy for Invariant Recognition Scant Templates, ","Proc of IPPR Conference Computer Vision Graphics and Image Processing","Y Chen"
"373","18","132","Y Chen, Y Hsu, Y Chen"," Digital TV Broadcasting Using Ka-Band Satellite ","IEEE International Symposium Consumer Electronics","Y Chen"
"374","18","133","Y Chen, Y Hsu, Y Chen"," Digital TV Format Conversion by Extendible DCT, ","Proc of IEEE International Symposium Consumer Electronics","Y Chen"
"375","18","206","Y Chen, W Wang, W Lie, Y Chen"," A Fuzzy-Computing Method for Rotation-Invariant Image Tracking, ","Proc of International Conference Image Processing","Y Chen"
"376","18","30","Y Chen, Y Chen, C Chen"," A -D Object Recognition Method by Using Ultrasonic Sensor and a TV-Camera, ","Sixth IASTED Interatinal Symposium Robtics and Automation","Y Chen"
"377","18","207","Y Chen, Y Wang, Y Chen"," A Fast D Display System for Medical Ultrasound Images "," Proc of th IPPR Conference Computer Vision Graphics and Image Processing","Y Chen"
"378","18","134","Y Chen, Y Hsu, Y Chen"," Digital TV Video Format Conversion by Extendible Inverse DCT and Its Recursive Algorithm for VLSI Implementation "," IEEE Trans Consumer Electronics","Y Chen"
"379","18","31","Y Chen, Y Chen"," Digital Processing and -D Recognition of Echocardiographic Image, ","Veterans General Hospital Project Report","Y Chen"
"380","18","208","Y Chen, W Wang, Y Chen"," Histogram Matching by Moment Normalization ","IEICE Trans Information and Systems E D","Y Chen"
"381","18","135","Y Chen, Y Hsu, C Huang, Y Chen"," Video Codec Design MPEG- Spatial Scalability, ","ibid B B","Y Chen"
"382","18","32","Y Chen, Y Chen"," -D Vision System using Solid Modeling and Laser-aided Stereo Ranging, ","NSC E Report","Y Chen"
"383","18","209","W Wang","Image registration by control points pairing using the invariant properties of line segments ","Pattern Recognition Letters","Y Chen"
"384","18","136","Y Chen, Y Hsu, C Hsieh, Y Chen"," Embedded SNR Scalable MPEG- Video Encoder and Its Associated Error Resilience Decoding Procedures ","Signal Processing Image Communication","Y Chen"
"385","18","33","Y Chen, Y Chen"," Identification of a System Containing Multi-Valued Nonlinearity, ","ASS","Y Chen"
"386","18","137","Y Chen, Y Hsu, Y Chen, C Huang, M Sun"," MPEG- Spatial Scalable Coding and Transport Stream Error Concealment for Satellite TV Broadcasting Using Ka-Band "," IEEE Trans Broadcasting","Y Chen"
"387","18","34","Y Chen, W Chen, Y Chen"," Adaptive Block Matching for Image Sequence Coding, ","International Symposium Communications ISCOM","Y Chen"
"388","18","138","Y Chen, Y Hsu, Y Chen"," Extendible Inverse DCT Transform and Its Application on Digital Image Interpolation, ","Proc of International Symposium Communication","Y Chen"
"389","18","35","Y Chen, Y Chen","Adaptive Coding and Hardware Architecture for High-Definition Video Encoder,"," NSC E Report","Y Chen"
"390","18","139","Y Chen, Y Hsu, C Hsieh, Y Chen"," An Improved Architecture for MPEG- SNR Scalable Video System, ","Proc of HD Media Technology and Applications Workshop","Y Chen"
"391","18","36","Y Chen, Y Chen","Adaptive Coding and Hardware Architectures for HDTV,"," NSC E Report","Y Chen"
"392","18","37","Y Chen, Y Chen"," Adaptive Regelung fuer eine Schwebewaage, ","Regelungstechnik Heft","Y Chen"
"393","18","38","Y Chen, Y Chen","Direct Broadcast Experiment of Digital TV Signal"," NSC NSPO A ECP Report","Y Chen"
"394","18","39","Y Chen, Y Chen, H Wang, J Kiang, M Tsai"," Direct Broadcast Experiment of Digital TV Signals on ROCSAT- ECP Payload "," supplemental issue for the project for ROCSAT of Terrestrial Atmospheric Oceanic Sciences TAO Journal","Y Chen"
"395","18","210","Y Chen, C Wang, Y Chang, Y Chen"," Moving Object Extraction using Mosaic Technique and Tracking Active Camera, ","Proceedings of IPPR Conference Computer Vision Graphics and Image Processing","Y Chen"
"396","18","211","Y Chen, J Wang, Y Chen"," Indoor Navigation of Autonomous Land Vehicle, ","Proceedings of National Symposium Automatic Control","Y Chen"
"397","18","212","Y Chen, W Wang, Y Chen"," Invariant Image Matching By Compacting And Moment normalization, ","Journal of the Chinese Institute of Engineers","Y Chen"
"398","18","213","Y Chen, Y Wang, J Hwang, Y Chen"," Analysis of the Decorrelation Effect under Spatial Smoothing Technique, ","Proc of IEEE TENCON HongKong","Y Chen"
"399","18","140","Y Chen, Y Hsu, Y Chen"," A New Adaptive Separable Median Filter for Removing Blocking Effects, ","IEEE Trans Consumer Electronics","Y Chen"
"400","18","214","Y Chen, W Wang, Y Chen"," A New Approach for Scale, Rotation and Translation Invariant Pattern Recognition, ","Optical Engineering","Y Chen"
"401","18","141","Y Chen, Y Hsu, M Sun, Y Chen"," Error Concealment for MPEG- Transport Stream in Satellite Communication, ","Proc of Workshop Consumer Electronics Digital Video and Multimedia","Y Chen"
"402","18","142","Y Chen, C Huang, Y Chen"," Buffer Control using Fuzzy Classification in Adaptive Perceptual Quantization, ","Journal of the Chinese Institute of Electrical Engineering","Y Chen"
"403","18","215","Y Chen, W Wang, Y Chen, W Lie"," Phase-only Circular Harmouics Correlation for Rotation-invariant Image Tracking, ","Proc of Proc of IPPR Conference Computer Vision Graphics and Image Processing","Y Chen"
"404","18","216","Y Chen, W Wang, Y Chen"," Point pattern matching by line segments and labels, ","Electronics Letters","Y Chen"
"405","18","143","Y Chen, M Huang, C Lin, Y Chen"," -D Object- Based Coding Algorithm for Stereo Image Sequences, ","Proc of International Workshop Synthetic Natural Hybrid Coding and Three Dimensional Imaging","Y Chen"
"406","18","40","Y Chen, Y Chen","Disturbance Rejection and Adaptive Control for a Magnetic Suspension Balance,"," Proc of the National Symposium Automatic Control","Y Chen"
"407","18","217","Y Chen, W Wang, Y Chen, W Lie"," Architecture of Circular Harmonics Correlation for Rotation-Invariant Image Tracking, ","Proc of","Y Chen"
"408","18","144","Y Chen, M Huang, C Lin, Y Chen, E Fei"," -D Object Coding Algorithm for Stereo Image Sequences, ","Proc of International Symposium Multimedia Information Processing","Y Chen"
"409","18","41","Y Chen, C Chen, Y Chang, Y Chen"," Audio-to-Visual Conversion Using Gaussian Mixture Model, ","Proceedings of Workshop Consumer Electronics","Y Chen"
"410","18","218","Y Chen, W Wu, W Lie, Y Chen"," Building a Map of Occupied Space for Mobile Robot by Stereo Vision and Registration of Marks, ","Proc of the Third National Conference Automation Technology","Y Chen"
"411","18","145","Y Chen, H Huang, Y Chen"," Error Resilence and Error Concealment Techniques for MPEG Video Coding "," Proc of Workshop Consumer Electronics","Y Chen"
"412","18","42","Y Chen, Y Chen, T Gast"," Feedback Principles in Measurement, ","International Symposium Remote Sensing and Precision Measurement","Y Chen"
"413","18","219","Y Chen, C Wu, W Chou, Y Chen"," -D Display of Inner and Outer Surface of Left Ventricle, ","Proc of the Workshop Computer Vision Graphics and Image Processing","Y Chen"
"414","18","146","Y Chen, J Hwang, Y Chen"," A Combined Detection-Estimation Algorithm for Harmonic- Retrieval Problem, ","Signal Processing","Y Chen"
"415","18","43","Y Chen, Y Chen","From Video Conferencing to Virtual Presence,","Proceedings of IPPR Conference Computer Vision Graphicsand Image Processing","Y Chen"
"416","18","147","Y Chen, J Hwang, Y Chen"," -D Extension of Alternating Maximum Likelihood Notching Algorithm, ","Proc of the Second International Symposium Signal Processing and Applications ISSPA Brisbane Queensland","Y Chen"
"417","18","44","Y Chen, Y Chen"," Fast Image Processing Using Ultrasonic Sensored TV Camera , ","NSC E Report","Y Chen"
"418","18","148","Y Chen, J Hwang, Y Chen"," Final Estimation from Noisy Observation in Transient Period, ","Proc of National Symposium","Y Chen"
"419","18","45","Y Chen, Y Chen"," Fast Image Processing Using Ultrasonic Sensors and TV Camera, ","NSC E Report","Y Chen"
"420","18","149","Y Chen, J Hwang, Y Chen"," An Efficient Algorithm and Pipelined VLSI Architecture for the Maximum Likelihood Estimation of Directions of Arrival, ","Proc of IEEE International Conference ASSP","Y Chen"
"421","18","46","Y Chen, Y Chen","Fast Maximum Likehood Estimation for the Superimposed Signals Model,"," NSC Report","Y Chen"
"422","18","47","Y Chen, Y Chen, W Wang"," Histogram Matching by Moment Normalization, ","ICS International Conference Supercomputing Proc of International Conference Image Processing and Character Recognition","Y Chen"
"423","18","48","Y Chen, Y Chen, J Kiang, M Tsai, L Shi, P Liaw"," Ka-Band Channel Simulation for Communication Experiments on ROCSAT- "," Progress Electromagnetics Research Symposium PIERS","Y Chen"
"424","18","49","Y Chen, Y Chen","Video Transcoding Architectures for Multi-point Video Conferencing"," ITRI CCL Constraints Computational Logics Project Report","Y Chen"
"425","19","10","S Gabriela, P Chong"," Visualizing Business Rules in Corporate Databases, ","Industrial Management Data Systems","Y Chen"
"426","19","11",""," Quality Control Information Systems: An Entity-Relationship Approach, ","International Journal Policy and Information","Y Chen"
"427","19","12",""," Expert System for On-line Quality Control, ","Proceedings of the First International Conference Applications of Artificial Intelligence Engineering Problems Editors Dr Sriram and R Adey","Y Chen"
"428","19","13","J Pruett"," Expert Systems and Operational Integration, ","Computer Aided Engineering Applications the American Society of Mechanical Engineers th National Congress San Diego","Y Chen"
"429","19","14","R Justis"," Web-based Teaching and Training: A Frequency-based Approach, ","Proceedings of the Americas Conference of Information Systems","Y Chen"
